dist_pct,wall_oi,wall_oi_log,oi_concentration,oi_change_ratio,wall_chg_oi,oi_building,strike_pcr,pcr,vol_pcr,max_pain_dist,wall_to_maxpain,wall_iv,iv_vs_atm,depth_ratio,support_depth_log,oi_skew,wall_vol,wall_vol_log,wall_vol_ratio,competing_walls,premium_pct,premium,net_oi_bias,total_oi_log,n_strikes,wall_type,spot,strike,date,held_1d,breach_pct_1d,held_2d,breach_pct_2d,held_3d,breach_pct_3d,held_5d,breach_pct_5d,premium_pnl,premium_pnl_pct
0.411,5593550,15.537,7.25,0.5003,2798600,1,0.271,0.641,0.831,0.05,0.461,7.04,0.672,2.498,16.453,0.703,2377216,14.681,3.058,7,0.3613,78.45,-0.2963,18.161,21,0,21710.80078125,21800,2024-01-05,1,0.0,1,0.0,1,0.0,0,0.436,56.75,72.33
0.525,3592350,15.094,3.511,0.1678,602650,1,6.104,0.524,1.141,-0.404,0.93,6.45,0.478,2.86,16.145,0.395,1881440,14.448,1.628,9,0.234,50.35,-1.0,18.444,21,1,21513.0,21400,2024-01-08,1,0.0,1,0.0,1,0.0,1,0.0,18.7,37.13
0.869,9432650,16.06,9.219,0.4221,3981800,1,0.239,0.524,1.141,-0.404,0.465,5.13,0.38,2.742,17.068,0.395,3928714,15.184,3.4,7,0.1862,40.05,-1.0,18.444,21,0,21513.0,21700,2024-01-08,1,0.0,1,0.0,1,0.0,0,1.847,9.8,24.46
0.672,4926600,15.41,4.302,0.2708,1334250,1,9.855,0.6,1.019,-0.256,0.928,4.96,0.36,2.312,16.248,0.426,2232206,14.619,1.604,8,0.1469,31.65,0.2757,18.556,21,1,21544.849609375,21400,2024-01-09,1,0.0,1,0.0,1,0.0,1,0.0,24.8,78.33
0.72,10347850,16.152,9.036,0.0884,915200,1,0.339,0.6,1.019,-0.256,0.464,4.74,0.344,2.744,17.162,0.426,5316769,15.486,3.82,7,0.1404,30.25,0.2757,18.556,21,0,21544.849609375,21700,2024-01-09,1,0.0,1,0.0,0,0.903,0,1.845,-6.0,-19.83
0.549,13280450,16.402,7.854,0.579,7689100,1,3.69,0.732,0.832,0.086,0.463,3.29,0.226,2.424,17.287,0.708,8536461,15.96,4.027,3,0.0689,14.9,0.3115,18.946,21,1,21618.69921875,21500,2024-01-10,1,0.0,1,0.0,1,0.0,1,0.0,14.7,98.59
0.839,12192850,16.316,7.211,0.3836,4677200,1,0.091,0.732,0.832,0.086,0.925,2.16,0.149,2.886,17.376,0.708,3764729,15.141,1.776,7,0.0453,9.8,0.3115,18.946,21,0,21618.69921875,21800,2024-01-10,1,0.0,0,0.437,0,1.376,0,1.376,9.7,98.88
0.68,9655150,16.083,3.657,-0.3755,-3625300,0,13.503,0.61,1.022,-0.013,0.693,1.0,0.578,3.017,17.187,0.495,13815847,16.441,1.765,10,0.0009,0.2,-0.3981,19.392,21,1,21647.19921875,21500,2024-01-11,1,0.0,1,0.0,1,0.0,0,0.174,-27.25,-12976.19
0.889,8221600,15.922,9.334,0.8124,6679500,1,3.705,0.982,0.608,0.203,0.685,5.16,0.417,2.338,16.772,1.032,2193714,14.601,2.475,4,0.2647,57.95,0.4651,18.294,21,1,21894.55078125,21700,2024-01-12,1,0.0,1,0.0,0,0.585,0,1.086,36.65,63.23
1.852,5241950,15.472,5.951,0.3776,1979500,1,0.012,0.982,0.608,0.203,2.055,1.42,0.115,2.556,16.411,1.032,1475141,14.204,1.664,8,0.0726,15.9,0.4651,18.294,21,0,21894.55078125,22300,2024-01-12,1,0.0,1,0.0,1,0.0,1,0.0,-19.1,-120.05
0.441,7793100,15.869,7.394,0.7925,6175800,1,2.177,0.876,0.636,0.441,0.0,8.55,0.594,2.358,16.727,0.989,3079701,14.94,3.685,4,0.3098,68.45,0.8825,18.473,21,1,22097.44921875,22000,2024-01-15,1,0.0,0,1.937,0,2.434,0,3.445,-8.15,-11.9
1.822,6713950,15.72,6.37,0.1189,798450,1,0.044,0.876,0.636,0.441,2.263,1.02,0.071,2.302,16.553,0.989,1189218,13.989,1.423,7,0.0371,8.2,0.8825,18.473,21,0,22097.44921875,22500,2024-01-15,1,0.0,1,0.0,1,0.0,1,0.0,4.85,59.07
1.054,6326500,15.66,5.108,-0.0681,-430600,0,5.357,0.742,0.875,0.147,0.908,3.9,0.275,3.021,16.766,0.748,1359905,14.123,1.264,7,0.1151,25.35,-1.0,18.635,21,1,22032.30078125,21800,2024-01-16,0,1.035,0,1.533,0,1.533,0,2.547,-218.15,-860.21
2.123,8696000,15.978,7.021,0.2279,1982050,1,0.025,0.742,0.875,0.147,2.269,1.0,0.07,2.0,16.671,0.748,1302665,14.08,1.211,7,0.0152,3.35,-1.0,18.635,21,0,22032.30078125,22500,2024-01-16,1,0.0,1,0.0,1,0.0,1,0.0,,
0.334,6578650,15.699,4.331,0.0097,63800,1,4.381,0.649,1.189,-0.594,0.927,11.16,0.61,2.648,16.673,0.441,3994260,15.2,2.241,7,0.2332,50.3,-1.0,18.839,21,1,21571.94921875,21500,2024-01-17,0,0.175,0,0.175,0,1.211,0,1.211,7.4,14.71
1.057,13949450,16.451,9.184,0.9153,12768400,1,0.275,0.649,1.189,-0.594,0.464,3.24,0.177,2.499,17.367,0.441,5327281,15.488,2.988,5,0.0677,14.6,-1.0,18.839,21,0,21571.94921875,21800,2024-01-17,1,0.0,1,0.0,1,0.0,1,0.0,14.5,99.25
2.506,9230400,16.038,4.573,-0.2702,-2494050,0,0.061,0.93,0.966,0.057,2.563,1.0,0.525,1.61,16.514,1.008,5418112,15.505,0.558,10,0.0005,0.1,0.2268,19.123,21,0,21462.25,22000,2024-01-18,1,0.0,1,0.0,1,0.0,1,0.0,-37.7,-34272.73
0.566,6637700,15.708,7.539,0.4118,2733300,1,1.531,0.756,0.914,0.104,0.462,6.96,0.5,2.038,16.42,0.723,2038821,14.528,2.961,4,0.3568,77.15,0.1204,18.293,21,1,21622.400390625,21500,2024-01-19,0,1.208,0,1.208,0,1.208,0,1.208,-258.05,-334.43
1.746,7182600,15.787,8.158,0.0744,534400,1,0.24,0.756,0.914,0.104,1.85,3.41,0.245,1.998,16.48,0.723,1263758,14.05,1.835,5,0.1748,37.8,0.1204,18.293,21,0,21622.400390625,22000,2024-01-19,1,0.0,1,0.0,1,0.0,1,0.0,,
1.124,7099150,15.775,6.737,0.0351,249450,1,6.614,0.923,1.832,-0.288,1.413,7.65,0.386,1.787,16.356,0.678,2347016,14.669,2.088,5,0.2253,47.85,-1.0,18.473,21,1,21238.80078125,21000,2024-01-23,1,0.0,1,0.0,1,0.0,1,0.0,42.2,88.17
2.171,9580450,16.075,9.092,0.1851,1773650,1,0.251,0.923,1.832,-0.288,1.883,2.03,0.102,1.354,16.378,0.678,3164505,14.968,2.816,5,0.0598,12.7,-1.0,18.473,21,0,21238.80078125,21700,2024-01-23,1,0.0,1,0.0,0,0.177,0,0.177,1.0,7.87
2.116,8701150,15.979,5.634,0.1841,1602000,1,11.596,0.678,0.638,0.018,2.098,1.26,0.07,1.215,16.173,0.667,5334136,15.49,2.072,5,0.0263,5.65,0.6805,18.855,21,1,21453.94921875,21000,2024-01-24,1,0.0,1,0.0,1,0.0,1,0.0,5.55,98.06
2.545,11863000,16.289,7.682,0.1311,1555250,1,0.104,0.678,0.638,0.018,2.564,1.0,0.056,1.258,16.519,0.667,3268787,15.0,1.27,6,0.0056,1.2,0.6805,18.855,21,0,21453.94921875,22000,2024-01-24,1,0.0,1,0.0,1,0.0,1,0.0,,
0.481,10610000,16.177,7.36,0.6733,7143650,1,2.988,0.734,0.954,0.246,0.234,1.0,0.349,2.69,17.167,1.011,19318929,16.777,3.661,4,0.0023,0.5,-1.0,18.786,21,1,21352.599609375,21250,2024-01-25,1,0.0,1,0.0,1,0.0,1,0.0,,
0.69,7003350,15.762,4.858,-0.0696,-487150,0,0.213,0.734,0.954,0.246,0.937,1.0,0.349,2.835,16.804,1.011,10039884,16.122,1.902,9,0.0012,0.25,-1.0,18.786,21,0,21352.599609375,21500,2024-01-25,0,1.113,0,1.113,0,1.113,0,1.657,-347.8,-133769.23
1.093,4915450,15.408,8.088,0.6565,3226950,1,2.496,0.755,0.557,0.173,0.92,9.81,0.433,2.37,16.271,0.886,1589276,14.279,2.833,4,0.3568,77.55,0.2557,17.923,21,1,21737.599609375,21500,2024-01-29,1,0.0,1,0.0,1,0.0,1,0.0,-52.7,-67.95
1.207,4186550,15.247,6.889,0.4016,1681400,1,0.205,0.755,0.557,0.173,1.38,9.7,0.428,2.194,16.033,0.886,1368698,14.129,2.439,7,0.3528,76.7,0.2557,17.923,21,0,21737.599609375,22000,2024-01-29,1,0.0,1,0.0,1,0.0,1,0.0,56.35,73.46
0.567,3201650,14.979,4.349,-0.1848,-591700,0,3.054,0.536,1.113,-0.362,0.929,14.36,0.589,2.679,15.965,0.375,1028326,13.843,1.463,5,0.4261,91.7,-1.0,18.114,21,1,21522.099609375,21400,2024-01-30,1,0.0,1,0.0,1,0.0,1,0.0,62.75,68.42
0.827,6528000,15.692,8.867,0.5794,3782350,1,0.245,0.536,1.113,-0.362,0.465,13.0,0.533,2.545,16.626,0.375,2155408,14.583,3.067,5,0.3859,83.05,-1.0,18.114,21,0,21522.099609375,21700,2024-01-30,0,0.119,0,0.119,0,0.715,0,1.066,-61.05,-73.5
1.039,7721250,15.859,7.762,0.5098,3936600,1,5.039,0.562,0.608,0.118,0.921,9.86,0.344,2.114,16.608,0.633,2599187,14.771,2.621,4,0.2067,44.9,0.2319,18.415,21,1,21725.69921875,21500,2024-01-31,1,0.0,1,0.0,1,0.0,1,0.0,44.7,99.53
1.263,7339600,15.809,7.378,0.1293,948800,1,0.107,0.562,0.608,0.118,1.381,9.41,0.328,2.239,16.615,0.633,2354342,14.672,2.374,7,0.1972,42.85,0.2319,18.415,21,0,21725.69921875,22000,2024-01-31,1,0.0,1,0.0,1,0.0,1,0.0,42.7,99.63
0.91,7879000,15.88,4.447,0.02,157750,1,20.079,0.703,0.892,-0.012,0.922,1.0,0.667,2.448,16.775,0.468,12743270,16.361,1.885,6,0.0009,0.2,-0.1169,18.993,21,1,21697.44921875,21500,2024-02-01,1,0.0,1,0.0,1,0.0,1,0.0,-39.75,-18928.57
1.161,4676400,15.358,7.555,0.5498,2570950,1,11.386,0.847,0.946,-0.211,1.373,5.09,0.353,2.367,16.22,0.746,1385115,14.141,1.641,4,0.2615,57.15,0.3368,17.941,21,1,21853.80078125,21600,2024-02-02,1,0.0,1,0.0,1,0.0,1,0.0,-27.7,-48.46
1.584,4541950,15.329,7.338,0.5337,2424000,1,0.144,0.847,0.946,-0.211,1.373,3.84,0.266,2.298,16.161,0.746,1849990,14.431,2.191,6,0.1972,43.1,0.3368,17.941,21,0,21853.80078125,22200,2024-02-02,1,0.0,1,0.0,1,0.0,1,0.0,21.55,49.99
1.248,4607200,15.343,5.992,0.0503,231600,1,8.128,0.783,1.025,-0.36,1.608,7.06,0.378,1.966,16.019,0.59,1275097,14.059,1.518,6,0.2556,55.65,-0.8907,18.158,21,1,21771.69921875,21500,2024-02-05,1,0.0,1,0.0,1,0.0,1,0.0,38.6,69.35
1.049,7295650,15.803,9.488,0.3854,2811550,1,0.27,0.783,1.025,-0.36,0.689,6.73,0.36,2.294,16.633,0.59,2879890,14.873,3.429,5,0.2439,53.1,-0.8907,18.158,21,0,21771.69921875,22000,2024-02-05,1,0.0,1,0.0,1,0.0,1,0.0,-31.25,-58.84
1.046,7032300,15.766,7.0,0.4211,2961600,1,5.096,0.836,0.637,0.134,0.912,6.79,0.361,2.298,16.598,0.892,1984196,14.501,2.077,5,0.2009,44.05,1.0,18.425,21,1,21929.400390625,21700,2024-02-06,1,0.0,1,0.0,1,0.0,0,0.383,32.9,74.67
2.602,6886700,15.745,6.855,0.1584,1090850,1,0.012,0.836,0.637,0.134,2.736,1.0,0.053,1.38,16.067,0.892,1283648,14.065,1.344,7,0.0125,2.75,1.0,18.425,21,0,21929.400390625,22500,2024-02-06,1,0.0,1,0.0,1,0.0,1,0.0,1.85,67.03
1.051,7568950,15.84,5.302,0.0709,536650,1,7.532,0.67,0.797,0.139,0.912,2.43,0.141,2.459,16.739,0.659,2713551,14.814,1.596,6,0.0508,11.15,-0.454,18.777,21,1,21930.5,21700,2024-02-07,1,0.0,1,0.0,0,0.383,0,0.383,5.35,47.94
1.685,8866450,15.998,6.211,0.591,5239950,1,0.02,0.67,0.797,0.139,1.824,1.0,0.058,2.768,17.016,0.659,2692301,14.806,1.584,8,0.0139,3.05,-0.454,18.777,21,0,21930.5,22300,2024-02-07,1,0.0,1,0.0,1,0.0,1,0.0,2.95,96.41
1.004,10862700,16.201,5.399,0.3719,4039600,1,49.466,0.82,1.121,-0.148,1.151,1.0,0.467,2.534,17.131,0.756,12901134,16.373,1.351,6,0.0007,0.15,-0.4781,19.12,21,1,21717.94921875,21500,2024-02-08,1,0.0,1,0.0,1,0.0,1,0.0,-55.1,-34437.5
1.299,12614300,16.35,6.27,0.3027,3817750,1,0.2,0.82,1.121,-0.148,1.151,1.0,0.467,2.608,17.309,0.756,18562796,16.737,1.943,9,0.0007,0.15,-0.4781,19.12,21,0,21717.94921875,22000,2024-02-08,1,0.0,1,0.0,1,0.0,1,0.0,-68.15,-42593.75
1.297,4944200,15.414,8.067,0.4496,2223150,1,9.36,0.674,0.914,-0.08,1.377,4.95,0.347,1.802,16.003,0.571,1731666,14.365,2.664,3,0.2536,55.25,-0.166,17.931,21,1,21782.5,21500,2024-02-09,1,0.0,1,0.0,1,0.0,1,0.0,-32.0,-57.91
0.999,7058300,15.77,11.516,0.1696,1197200,1,0.247,0.674,0.914,-0.08,0.918,6.11,0.428,1.786,16.349,0.571,1531968,14.242,2.357,3,0.3136,68.3,-0.166,17.931,21,0,21782.5,22000,2024-02-09,1,0.0,1,0.0,1,0.0,0,0.187,42.1,61.63
0.537,4329800,15.281,5.017,-0.1419,-614400,0,5.149,0.584,1.128,-0.388,0.925,11.12,0.603,2.228,16.082,0.397,2316222,14.655,2.632,7,0.4036,87.25,-0.8089,18.273,21,1,21616.05078125,21500,2024-02-12,1,0.0,1,0.0,1,0.0,1,0.0,53.5,61.31
1.776,8748800,15.984,10.138,0.1932,1690500,1,0.15,0.584,1.128,-0.388,1.388,3.34,0.181,1.903,16.628,0.397,1735450,14.367,1.972,5,0.1212,26.2,-0.8089,18.273,21,0,21616.05078125,22000,2024-02-12,1,0.0,1,0.0,1,0.0,0,0.566,1.7,6.49
1.119,5878700,15.587,6.448,0.2635,1548900,1,8.716,0.622,0.733,0.199,0.92,5.24,0.298,2.161,16.358,0.57,2358282,14.673,2.269,4,0.1552,33.75,1.0,18.328,21,1,21743.25,21500,2024-02-13,1,0.0,1,0.0,1,0.0,1,0.0,25.55,75.68
1.181,9072000,16.021,9.95,0.0356,323200,1,0.123,0.622,0.733,0.199,1.38,3.8,0.216,1.929,16.678,0.57,2059574,14.538,1.981,5,0.1127,24.5,1.0,18.328,21,0,21743.25,22000,2024-02-13,1,0.0,1,0.0,0,0.187,0,0.906,-2.9,-11.83
1.557,8793100,15.989,6.648,0.3314,2914400,1,10.913,0.852,0.536,0.183,1.374,1.79,0.102,2.511,16.91,0.929,4053624,15.215,2.334,5,0.0375,8.2,0.4976,18.7,21,1,21840.05078125,21500,2024-02-14,1,0.0,1,0.0,1,0.0,1,0.0,8.1,98.66
0.732,11411750,16.25,8.628,0.205,2339750,1,0.117,0.852,0.536,0.183,0.916,5.99,0.341,2.216,17.046,0.929,4604452,15.343,2.651,3,0.1255,27.4,0.4976,18.7,21,0,21840.05078125,22000,2024-02-14,1,0.0,0,0.186,0,0.56,0,0.902,27.05,98.69
0.407,14671900,16.501,6.891,0.2222,3260150,1,0.126,0.681,0.822,0.049,0.456,1.0,0.488,3.152,17.649,0.787,31673230,17.271,3.716,7,0.0016,0.35,-0.1732,19.176,21,0,21910.75,22000,2024-02-15,0,0.186,0,0.558,0,0.899,0,0.992,-182.75,-50763.89
1.546,3834400,15.16,5.632,0.0523,200400,1,4.412,0.802,0.71,0.185,1.361,4.0,0.286,2.193,15.945,0.868,614820,13.329,1.216,7,0.2053,45.25,0.1414,18.036,21,1,22040.69921875,21700,2024-02-16,1,0.0,1,0.0,1,0.0,1,0.0,19.6,43.31
2.538,4448750,15.308,6.534,0.2896,1288200,1,0.01,0.802,0.71,0.185,2.722,1.0,0.072,1.328,15.592,0.868,701129,13.46,1.387,7,0.0436,9.6,0.1414,18.036,21,0,22040.69921875,22600,2024-02-16,1,0.0,1,0.0,1,0.0,1,0.0,2.2,22.89
0.553,7326600,15.807,8.924,0.2853,2090200,1,2.445,0.841,0.693,0.101,0.452,10.59,0.614,2.196,16.594,1.072,2066800,14.542,2.847,5,0.384,84.95,0.2663,18.223,21,1,22122.25,22000,2024-02-19,1,0.0,1,0.0,1,0.0,1,0.0,37.85,44.55
2.16,5553200,15.53,6.764,0.1989,1104450,1,0.009,0.841,0.693,0.101,2.26,1.0,0.058,1.556,15.972,1.072,1108472,13.918,1.527,6,0.0335,7.4,0.2663,18.223,21,0,22122.25,22600,2024-02-19,1,0.0,1,0.0,1,0.0,1,0.0,3.1,41.84
0.887,8543550,15.961,8.317,0.1424,1216950,1,3.228,0.845,0.601,0.437,0.451,7.18,0.423,2.072,16.689,0.994,2285479,14.642,2.474,5,0.2122,47.1,0.2113,18.448,21,1,22196.94921875,22000,2024-02-20,1,0.0,1,0.0,1,0.0,1,0.0,-21.4,-45.43
1.816,6348250,15.664,6.18,0.1252,795050,1,0.01,0.845,0.601,0.437,2.253,1.0,0.059,2.772,16.683,0.994,1435517,14.177,1.554,7,0.0194,4.3,0.2113,18.448,21,0,22196.94921875,22600,2024-02-20,1,0.0,1,0.0,1,0.0,1,0.0,,
2.017,13978150,16.453,9.109,0.6084,8503850,1,0.018,0.604,1.07,0.023,2.04,1.0,0.058,1.622,16.937,0.577,3008498,14.917,1.755,5,0.0091,2.0,-0.8661,18.849,21,0,22055.05078125,22500,2024-02-21,1,0.0,1,0.0,1,0.0,1,0.0,1.9,94.53
0.529,9811500,16.099,4.886,0.6729,6602100,1,1.347,0.616,0.657,0.304,0.225,1.0,0.361,3.127,17.239,0.79,13697029,16.433,1.434,9,0.0036,0.8,0.6864,19.118,21,1,22217.44921875,22100,2024-02-22,1,0.0,1,0.0,1,0.0,0,0.67,-94.35,-11648.15
1.272,13528300,16.42,6.737,-0.0333,-449850,0,0.006,0.616,0.657,0.304,1.575,1.0,0.361,2.088,17.156,0.79,7043001,15.768,0.737,6,0.0005,0.1,0.6864,19.118,21,0,22217.44921875,22500,2024-02-22,1,0.0,1,0.0,1,0.0,1,0.0,-44.4,-40363.64
0.958,7416950,15.819,9.37,0.1461,1083600,1,2.016,0.702,0.924,0.057,0.9,5.8,0.426,1.785,16.399,0.766,1336032,14.105,2.361,2,0.2971,66.0,-0.272,18.187,21,1,22212.69921875,22000,2024-02-23,1,0.0,1,0.0,0,0.22,0,0.22,-8.85,-13.41
1.293,6580200,15.7,8.313,0.4157,2735700,1,0.166,0.702,0.924,0.057,1.351,3.91,0.287,2.024,16.404,0.766,1324074,14.096,2.339,7,0.2003,44.5,-0.272,18.187,21,0,22212.69921875,22500,2024-02-23,1,0.0,1,0.0,1,0.0,1,0.0,22.9,51.45
0.552,6632950,15.708,6.882,-0.1182,-784000,0,1.827,0.727,0.981,0.1,0.452,9.35,0.542,2.119,16.458,0.668,1760542,14.381,2.783,6,0.3384,74.85,-0.5927,18.384,21,1,22122.05078125,22000,2024-02-26,1,0.0,0,0.221,0,0.221,0,0.221,35.4,47.29
0.804,6832900,15.737,7.089,0.1901,1299100,1,0.23,0.727,0.981,0.1,0.904,8.27,0.48,2.594,16.69,0.668,1408881,14.158,2.227,7,0.2995,66.25,-0.5927,18.384,21,0,22122.05078125,22300,2024-02-26,1,0.0,1,0.0,1,0.0,0,0.477,3.15,4.75
0.894,8631400,15.971,7.247,0.2315,1998450,1,2.316,0.729,0.728,0.218,0.676,6.02,0.356,2.012,16.67,0.714,1962421,14.49,2.319,6,0.1777,39.45,0.1714,18.595,21,1,22198.349609375,22000,2024-02-27,0,0.22,0,0.22,0,0.22,0,0.22,-91.2,-231.12
1.359,8090350,15.906,6.793,0.1595,1290750,1,0.099,0.729,0.728,0.218,1.577,2.2,0.13,2.435,16.796,0.714,1461175,14.195,1.727,6,0.0651,14.45,0.1714,18.595,21,0,22198.349609375,22500,2024-02-27,1,0.0,1,0.0,1,0.0,1,0.0,,
2.055,9409800,16.057,6.205,0.0309,290750,1,11.312,0.627,1.41,-0.223,2.278,1.0,0.05,1.808,16.65,0.518,3935363,15.186,1.779,3,0.0159,3.5,-1.0,18.837,21,1,21951.150390625,21500,2024-02-28,1,0.0,1,0.0,1,0.0,1,0.0,3.4,96.87
1.134,15679750,16.568,10.339,0.5248,8229500,1,0.154,0.627,1.41,-0.223,0.911,3.52,0.178,2.716,17.567,0.518,6261146,15.65,2.83,5,0.0733,16.1,-1.0,18.837,21,0,21951.150390625,22200,2024-02-28,1,0.0,0,0.632,0,0.937,0,1.248,15.85,98.39
0.377,7896850,15.882,5.325,0.4615,3644150,1,2.141,0.696,0.941,-0.078,0.455,1.0,0.211,2.858,16.932,0.618,21043717,16.862,3.612,5,0.0191,4.2,1.0,18.815,21,1,21982.80078125,21900,2024-02-29,1,0.0,1,0.0,1,0.0,1,0.0,,
0.533,10056500,16.124,6.781,-0.0891,-895550,0,0.103,0.696,0.941,-0.078,0.455,1.0,0.211,3.13,17.265,0.618,13501030,16.418,2.317,8,0.0018,0.4,1.0,18.815,21,0,21982.80078125,22100,2024-02-29,0,1.086,0,1.39,0,1.39,0,1.79,-330.1,-80512.2
1.516,7306900,15.804,9.124,0.5164,3773050,1,3.544,0.764,0.51,0.397,1.119,4.6,0.324,1.374,16.122,0.971,1405321,14.156,2.356,4,0.2366,52.85,0.3706,18.199,21,1,22338.75,22000,2024-03-01,1,0.0,1,0.0,1,0.0,1,0.0,28.0,52.97
2.065,5315100,15.486,6.637,0.5082,2700900,1,0.01,0.764,0.51,0.397,2.462,1.39,0.098,2.308,16.322,0.971,1043715,13.858,1.75,8,0.0716,16.0,0.3706,18.199,21,0,22338.75,22800,2024-03-01,1,0.0,1,0.0,1,0.0,1,0.0,7.5,46.85
0.918,8463300,15.951,7.848,0.2058,1741650,1,3.026,0.712,0.726,0.248,0.669,7.02,0.447,2.269,16.771,0.912,992813,13.808,1.717,5,0.2551,57.15,-0.0476,18.496,21,1,22405.599609375,22200,2024-03-04,1,0.0,1,0.0,1,0.0,1,0.0,15.65,27.38
2.653,8543100,15.961,7.922,0.1308,1117550,1,0.007,0.712,0.726,0.248,2.901,1.0,0.064,1.182,16.128,0.912,855133,13.659,1.479,5,0.0114,2.55,-0.0476,18.496,21,0,22405.599609375,23000,2024-03-04,1,0.0,1,0.0,1,0.0,1,0.0,,
0.699,7753900,15.864,7.824,-0.0915,-709400,0,3.458,0.757,0.69,0.252,0.447,6.26,0.423,2.329,16.709,0.829,1922579,14.469,1.978,4,0.1856,41.5,-1.0,18.412,21,1,22356.30078125,22200,2024-03-05,1,0.0,1,0.0,1,0.0,0,0.905,31.8,76.61
1.985,5947200,15.598,6.001,-0.0854,-507850,0,0.013,0.757,0.69,0.252,2.237,1.0,0.068,2.49,16.511,0.829,1336255,14.105,1.375,6,0.0105,2.35,-1.0,18.412,21,0,22356.30078125,22800,2024-03-05,1,0.0,1,0.0,1,0.0,1,0.0,0.5,21.19
0.774,9878550,16.106,7.129,0.5036,4974550,1,3.542,0.7,0.531,0.329,0.445,3.55,0.227,2.675,17.09,0.744,5757290,15.566,3.135,5,0.0745,16.75,0.2751,18.747,21,1,22474.05078125,22300,2024-03-06,1,0.0,1,0.0,1,0.0,0,1.345,16.6,99.05
2.34,10097000,16.128,7.287,0.2067,2087000,1,0.005,0.7,0.531,0.329,2.67,1.0,0.064,1.611,16.605,0.744,1577502,14.271,0.859,6,0.0024,0.55,0.2751,18.747,21,0,22474.05078125,23000,2024-03-06,1,0.0,1,0.0,1,0.0,1,0.0,0.5,89.29
0.416,9916450,16.11,4.696,0.2096,2078400,1,5.132,0.645,0.923,-0.029,0.445,1.0,0.615,4.094,17.519,0.554,16640819,16.627,2.773,6,0.0009,0.2,-0.3931,19.168,21,1,22493.55078125,22400,2024-03-07,0,0.299,0,0.299,0,1.789,0,1.789,-134.0,-63809.52
1.49,3236150,14.99,4.287,0.2447,791850,1,10.024,0.584,1.082,-0.302,1.791,2.47,0.165,2.448,15.885,0.413,909028,13.72,1.153,7,0.0898,20.05,-0.7764,18.14,21,1,22332.650390625,22000,2024-03-11,1,0.0,0,0.01,0,0.01,0,0.01,8.6,42.87
0.749,8157750,15.914,10.806,0.4855,3960850,1,0.299,0.584,1.082,-0.302,0.448,7.45,0.497,2.317,16.755,0.413,2765039,14.833,3.507,5,0.2707,60.45,-0.7764,18.14,21,0,22332.650390625,22500,2024-03-11,1,0.0,1,0.0,1,0.0,1,0.0,11.9,19.68
1.503,4986250,15.422,5.447,0.351,1750100,1,17.802,0.525,0.848,-0.288,1.791,1.73,0.109,1.777,15.997,0.392,1414746,14.162,1.51,5,0.0513,11.45,-0.2275,18.332,21,1,22335.69921875,22000,2024-03-12,0,0.01,0,0.01,0,0.01,0,0.817,-85.65,-747.38
0.736,8179750,15.917,8.936,0.0027,22000,1,0.303,0.525,0.848,-0.288,0.448,7.32,0.463,2.348,16.771,0.392,2560175,14.756,2.733,6,0.2174,48.55,-0.2275,18.332,21,0,22335.69921875,22500,2024-03-12,1,0.0,1,0.0,1,0.0,1,0.0,44.55,91.74
1.353,7664900,15.852,4.409,0.5322,4078900,1,52.16,0.51,1.336,-0.465,1.818,1.7,0.089,2.682,16.839,0.317,4146965,15.238,1.751,6,0.0357,7.85,-0.7995,18.974,21,1,21997.69921875,21700,2024-03-13,1,0.0,1,0.0,1,0.0,1,0.0,,
2.283,15322700,16.545,8.815,0.4662,7142950,1,0.086,0.51,1.336,-0.465,1.818,1.0,0.052,2.439,17.437,0.317,4485593,15.316,1.894,8,0.0182,4.0,-0.7995,18.974,21,0,21997.69921875,22500,2024-03-13,1,0.0,1,0.0,1,0.0,1,0.0,3.9,97.26
0.662,13438600,16.414,6.12,0.6146,8259850,1,4.067,0.694,0.841,-0.015,0.677,1.0,0.621,2.835,17.456,0.593,24328322,17.007,2.761,7,0.0009,0.2,1.0,19.207,21,1,22146.650390625,22000,2024-03-14,1,0.0,1,0.0,0,0.824,0,0.824,-110.95,-52833.33
1.014,3541600,15.08,5.884,0.4827,1709650,1,10.081,0.618,0.825,-0.121,1.135,4.39,0.328,2.019,15.783,0.53,1519685,14.234,2.036,5,0.2257,49.7,-0.5363,17.913,21,1,22023.349609375,21800,2024-03-15,1,0.0,1,0.0,1,0.0,1,0.0,12.75,25.65
2.164,4342300,15.284,7.215,0.3787,1644500,1,0.12,0.618,0.825,-0.121,2.043,1.56,0.117,2.29,16.112,0.53,1159093,13.963,1.553,7,0.0801,17.65,-0.5363,17.913,21,0,22023.349609375,22500,2024-03-15,1,0.0,1,0.0,1,0.0,1,0.0,8.95,50.68
2.014,5947700,15.599,8.027,0.2699,1605400,1,0.072,0.585,0.734,0.026,2.04,1.09,0.069,2.307,16.435,0.551,1483694,14.21,1.78,7,0.0394,8.7,-0.3747,18.121,21,0,22055.69921875,22500,2024-03-18,1,0.0,1,0.0,1,0.0,1,0.0,,
1.913,4214850,15.254,4.191,0.2598,1095050,1,102.799,0.544,1.197,-0.378,2.292,1.12,0.067,1.538,15.685,0.41,1371857,14.132,1.324,8,0.0332,7.25,-1.0,18.426,21,1,21817.44921875,21400,2024-03-19,1,0.0,1,0.0,1,0.0,1,0.0,5.6,77.13
