dist_pct,wall_oi,wall_oi_log,oi_concentration,oi_change_ratio,wall_chg_oi,oi_building,strike_pcr,pcr,vol_pcr,max_pain_dist,wall_to_maxpain,wall_iv,iv_vs_atm,depth_ratio,support_depth_log,oi_skew,wall_vol,wall_vol_log,wall_vol_ratio,competing_walls,premium_pct,premium,net_oi_bias,total_oi_log,n_strikes,wall_type,spot,strike,date,held_1d,breach_pct_1d,held_2d,breach_pct_2d,held_3d,breach_pct_3d,held_5d,breach_pct_5d,premium_pnl,premium_pnl_pct
1.06,1777350,14.391,6.802,0.376,668200,1,0.176,0.807,0.839,0.143,1.203,6.07,0.418,2.012,15.09,0.857,1390009,14.145,2.149,5,0.3114,129.4,-0.0478,17.079,21,0,41559.3984375,42000,2023-02-10,1,0.0,1,0.0,1,0.0,1,0.0,71.35,55.13
0.684,2108100,14.561,5.151,0.2849,600625,1,2.905,0.631,1.077,-0.285,0.969,9.41,0.503,2.052,15.28,0.409,2505128,14.734,2.443,6,0.3413,140.9,-0.6384,17.527,21,1,41282.19921875,41000,2023-02-13,1,0.0,1,0.0,1,0.0,0,0.723,92.8,65.86
0.528,4947725,15.414,12.09,0.5197,2571450,1,0.529,0.631,1.077,-0.285,0.242,13.08,0.7,2.289,16.243,0.409,3155518,14.965,3.077,3,0.4741,195.7,-0.6384,17.527,21,0,41282.19921875,41500,2023-02-13,0,0.359,0,0.56,0,0.56,0,0.56,-117.1,-59.83
0.356,2762225,14.832,7.316,0.0522,144275,1,1.296,0.908,0.783,0.356,0.0,12.85,0.685,2.821,15.869,1.135,2972085,14.905,2.498,6,0.38,158.25,1.0,17.447,21,1,41648.3515625,41500,2023-02-14,1,0.0,1,0.0,0,0.884,0,1.984,99.75,63.03
0.844,2551075,14.752,6.757,-0.1579,-402750,0,0.15,0.908,0.783,0.356,1.201,6.65,0.355,2.275,15.574,1.135,2362085,14.675,1.985,6,0.1968,81.95,1.0,17.447,21,0,41648.3515625,42000,2023-02-14,1,0.0,1,0.0,1,0.0,1,0.0,37.9,46.24
0.554,4048075,15.214,8.23,0.3176,1285850,1,2.555,0.844,0.84,0.314,0.24,6.7,0.41,2.653,16.189,1.001,6738020,15.723,3.562,5,0.1402,58.5,-0.0772,17.711,21,1,41731.05078125,41500,2023-02-15,1,0.0,0,0.882,0,1.913,0,3.604,58.1,99.3
0.644,3597750,15.096,7.315,0.2909,1046675,1,0.12,0.844,0.84,0.314,0.959,5.05,0.309,2.474,16.002,1.001,4390043,15.295,2.321,5,0.1056,44.05,-0.0772,17.711,21,0,41731.05078125,42000,2023-02-15,1,0.0,1,0.0,1,0.0,1,0.0,43.65,99.07
0.316,2779000,14.838,5.622,-0.4567,-1269075,0,3.734,0.66,0.952,-0.165,0.48,1.0,0.201,3.49,16.088,0.582,10314445,16.149,2.366,5,0.001,0.4,-1.0,17.716,21,1,41631.3515625,41500,2023-02-16,0,0.885,0,1.918,0,1.985,0,3.613,-480.45,-117182.93
0.405,4078375,15.221,8.25,0.4904,1999900,1,0.271,0.66,0.952,-0.165,0.24,1.0,0.201,3.907,16.584,0.582,17889439,16.7,4.103,6,0.0074,3.1,-1.0,17.716,21,0,41631.3515625,41800,2023-02-16,1,0.0,1,0.0,1,0.0,1,0.0,-103.7,-3334.41
0.32,3017925,14.92,7.21,0.6164,1860375,1,1.511,0.591,1.177,-0.409,0.729,10.53,0.68,1.61,15.396,0.417,3589612,15.094,3.44,3,0.5396,221.95,-0.5115,17.55,21,1,41131.75,41000,2023-02-17,0,0.725,0,0.794,0,2.441,0,2.651,-170.9,-77.0
0.895,4897250,15.404,11.699,0.6421,3144500,1,0.455,0.591,1.177,-0.409,0.486,9.0,0.582,2.015,16.105,0.417,3237035,14.99,3.103,2,0.4612,189.7,-0.5115,17.55,21,0,41131.75,41500,2023-02-17,1,0.0,1,0.0,1,0.0,1,0.0,120.15,63.33
1.724,2657075,14.793,5.514,0.1404,373150,1,7.261,0.647,1.514,-0.733,2.457,3.37,0.177,1.54,15.225,0.434,1933129,14.475,1.528,4,0.1222,49.75,-0.8429,17.691,21,1,40701.69921875,40000,2023-02-20,1,0.0,0,0.01,0,0.01,0,0.223,15.1,30.35
1.961,5062775,15.437,10.507,0.0327,165525,1,0.306,0.647,1.514,-0.733,1.228,4.71,0.247,2.311,16.275,0.434,2556242,14.754,2.02,3,0.1709,69.55,-0.8429,17.691,21,0,40701.69921875,41500,2023-02-20,1,0.0,1,0.0,1,0.0,1,0.0,38.9,55.92
1.656,3066900,14.936,6.359,0.1336,409825,1,7.846,0.749,1.259,-0.311,1.967,2.88,0.162,1.69,15.461,0.544,2676986,14.8,1.77,5,0.0852,34.65,0.387,17.691,21,1,40673.6015625,40000,2023-02-21,0,0.01,0,0.01,0,0.223,0,0.223,-114.75,-331.07
2.032,4683825,15.36,9.712,-0.0809,-378950,0,0.171,0.749,1.259,-0.311,1.721,2.55,0.144,2.236,16.164,0.544,2233037,14.619,1.476,2,0.0754,30.65,0.387,17.691,21,0,40673.6015625,41500,2023-02-21,1,0.0,1,0.0,1,0.0,1,0.0,,
2.49,3371125,15.031,6.819,0.2481,836225,1,104.934,0.715,1.399,-0.26,2.75,1.45,0.07,1.093,15.12,0.461,2136649,14.575,1.068,3,0.0303,12.1,-1.0,17.716,21,1,39995.8984375,39000,2023-02-22,1,0.0,1,0.0,1,0.0,1,0.0,11.8,97.44
1.26,4763375,15.376,9.635,0.843,4015450,1,0.273,0.715,1.399,-0.26,1.0,4.11,0.197,2.328,16.221,0.461,5135690,15.452,2.566,3,0.0859,34.35,-1.0,17.716,21,0,39995.8984375,40500,2023-02-22,1,0.0,1,0.0,1,0.0,0,0.495,34.0,98.95
2.496,3247950,14.994,6.071,-0.405,-1315375,0,0.094,0.883,0.947,0.004,2.5,1.0,0.38,1.201,15.176,1.091,3159717,14.966,0.567,6,0.0006,0.25,1.0,17.795,21,0,40001.55078125,41000,2023-02-23,1,0.0,1,0.0,1,0.0,1,0.0,-37.2,-14307.69
1.026,1000225,13.816,3.144,0.2418,241900,1,4.8,0.517,0.997,-0.227,1.253,6.58,0.422,2.721,14.817,0.264,1787737,14.396,1.704,7,0.339,135.3,-0.5121,17.275,21,1,39909.3984375,39500,2023-02-24,1,0.0,1,0.0,1,0.0,1,0.0,89.6,66.22
2.733,2491175,14.728,7.831,0.3956,985625,1,0.17,0.517,0.997,-0.227,2.506,1.82,0.117,1.955,15.398,0.264,1511989,14.229,1.441,6,0.0938,37.45,-0.5121,17.275,21,0,39909.3984375,41000,2023-02-24,1,0.0,1,0.0,1,0.0,0,0.63,-7.3,-19.49
0.762,3588875,15.093,9.434,0.1075,385875,1,1.62,0.812,0.77,0.266,0.496,8.84,0.5,2.231,15.896,0.984,4756692,15.375,3.554,1,0.3218,129.7,1.0,17.454,21,1,40307.1015625,40000,2023-02-27,1,0.0,1,0.0,1,0.0,1,0.0,27.9,21.51
1.719,2508950,14.735,6.595,0.0071,17775,1,0.186,0.812,0.77,0.266,1.985,3.05,0.172,2.098,15.476,0.984,1976958,14.497,1.477,5,0.111,44.75,1.0,17.454,21,0,40307.1015625,41000,2023-02-27,1,0.0,1,0.0,1,0.0,0,0.869,23.75,53.06
0.668,3424475,15.046,8.172,-0.048,-164400,0,1.666,0.632,0.92,0.171,0.497,8.51,0.477,2.149,15.811,0.605,3710914,15.127,2.713,2,0.2528,101.8,-1.0,17.551,21,1,40269.05078125,40000,2023-02-28,1,0.0,1,0.0,1,0.0,1,0.0,88.8,87.22
1.815,2875375,14.872,6.862,0.1274,366425,1,0.174,0.632,0.92,0.171,1.987,1.76,0.099,2.218,15.668,0.605,1697079,14.344,1.241,8,0.0521,21.0,-1.0,17.551,21,0,40269.05078125,41000,2023-02-28,1,0.0,1,0.0,0,0.624,0,1.433,-12.7,-60.45
0.487,3718300,15.129,7.502,0.8156,3032650,1,1.862,0.91,0.724,0.241,0.246,7.64,0.465,2.927,16.203,0.977,6301842,15.656,3.314,6,0.1603,65.25,1.0,17.719,21,1,40698.1484375,40500,2023-03-01,0,0.271,0,0.271,0,0.271,0,0.271,-22.1,-33.86
0.742,3288000,15.006,6.634,0.1255,412625,1,0.178,0.91,0.724,0.241,0.983,3.94,0.24,2.459,15.905,0.977,4109839,15.229,2.161,7,0.0828,33.7,1.0,17.719,21,0,40698.1484375,41000,2023-03-01,1,0.0,0,0.618,0,0.861,0,1.418,33.45,99.23
0.965,2775450,14.836,5.264,-0.3232,-896900,0,5.718,0.714,1.048,-0.025,0.99,1.0,0.491,2.56,15.776,0.502,4266625,15.266,0.89,7,0.0006,0.25,-1.0,17.781,21,1,40389.80078125,40000,2023-03-02,1,0.0,1,0.0,1,0.0,1,0.0,,
0.609,2796350,14.844,7.785,0.8595,2403425,1,1.669,0.964,0.641,0.124,0.485,7.32,0.593,2.434,15.733,1.172,2880467,14.873,2.315,6,0.3757,155.0,0.5205,17.397,21,1,41251.3515625,41000,2023-03-03,1,0.0,1,0.0,1,0.0,0,3.479,75.6,48.77
1.815,2297400,14.647,6.396,0.3734,857750,1,0.05,0.964,0.641,0.124,1.939,1.59,0.129,1.833,15.253,1.172,2393321,14.688,1.924,7,0.0818,33.75,0.5205,17.397,21,0,41251.3515625,42000,2023-03-03,1,0.0,1,0.0,1,0.0,1,0.0,7.25,21.48
0.847,2739800,14.823,6.085,-0.0206,-56550,0,3.059,0.706,0.858,0.122,0.726,5.29,0.382,2.377,15.689,0.684,2661064,14.794,1.776,7,0.192,79.4,-0.5302,17.623,21,1,41350.3984375,41000,2023-03-06,1,0.0,1,0.0,0,1.244,0,3.842,57.8,72.79
0.362,3437150,15.05,7.634,0.4832,1660675,1,0.474,0.706,0.858,0.122,0.484,9.16,0.661,2.751,16.062,0.684,5811124,15.575,3.879,7,0.3325,137.5,-0.5302,17.623,21,0,41350.3984375,41500,2023-03-06,0,0.186,0,0.186,0,0.186,0,0.186,-25.3,-18.4
1.388,3968975,15.194,7.159,0.3097,1229175,1,5.52,0.912,0.696,0.185,1.203,2.48,0.16,2.421,16.078,1.094,4971532,15.419,2.406,6,0.052,21.6,0.6638,17.831,21,1,41577.1015625,41000,2023-03-08,1,0.0,0,1.238,0,3.452,0,4.686,21.3,98.57
1.017,3860925,15.166,6.964,0.1582,610625,1,0.058,0.912,0.696,0.185,1.203,1.68,0.109,2.279,15.99,1.094,3499861,15.068,1.694,6,0.0351,14.6,0.6638,17.831,21,0,41577.1015625,42000,2023-03-08,1,0.0,1,0.0,1,0.0,1,0.0,14.4,98.56
0.622,3237225,14.99,6.042,-0.226,-731750,0,2.762,0.841,1.04,-0.105,0.727,1.0,0.428,2.526,15.917,0.713,5199062,15.464,1.057,6,0.0007,0.3,-1.0,17.797,21,1,41256.75,41000,2023-03-09,0,1.247,0,3.479,0,3.851,0,4.723,-594.2,-191677.42
0.59,3423725,15.046,6.39,0.1921,657775,1,0.344,0.841,1.04,-0.105,0.485,1.0,0.428,3.26,16.228,0.713,22194207,16.915,4.513,7,0.0008,0.35,-1.0,17.797,21,0,41256.75,41500,2023-03-09,1,0.0,1,0.0,1,0.0,1,0.0,-38.15,-10597.22
1.199,1720650,14.358,5.478,0.5269,906600,1,4.702,0.623,1.092,-0.036,1.235,5.85,0.399,1.694,14.885,0.339,2284632,14.642,2.089,3,0.3,121.45,-0.6079,17.263,21,1,40485.44921875,40000,2023-03-10,0,1.075,0,1.454,0,2.343,0,2.343,-445.35,-366.66
2.506,2934750,14.892,9.343,0.4424,1298450,1,0.125,0.623,1.092,-0.036,2.47,1.85,0.126,1.936,15.553,0.339,1632231,14.305,1.492,3,0.0951,38.5,-0.6079,17.263,21,0,40485.44921875,41500,2023-03-10,1,0.0,1,0.0,1,0.0,1,0.0,,
1.427,1721650,14.359,5.255,0.3025,520725,1,15.507,0.675,1.792,-1.1,2.528,9.07,0.39,1.58,14.816,0.345,2276764,14.638,1.47,5,0.3292,130.25,-1.0,17.305,21,1,39564.69921875,39000,2023-03-13,1,0.0,1,0.0,1,0.0,1,0.0,19.55,15.01
2.364,4136875,15.235,12.626,0.3556,1471025,1,0.353,0.675,1.792,-1.1,1.264,4.69,0.202,2.403,16.112,0.345,4844365,15.393,3.128,3,0.1702,67.35,-1.0,17.305,21,0,39564.69921875,40500,2023-03-13,1,0.0,1,0.0,1,0.0,1,0.0,31.7,47.06
1.044,2091700,14.553,5.592,0.1769,370050,1,8.856,0.696,1.064,-0.479,1.522,9.46,0.378,1.953,15.223,0.398,4936606,15.412,2.753,5,0.2809,110.7,-0.3347,17.437,21,1,39411.3984375,39000,2023-03-14,1,0.0,1,0.0,1,0.0,1,0.0,-50.0,-45.16
2.762,3929325,15.184,10.505,-0.0528,-207550,0,0.289,0.696,1.064,-0.479,2.284,3.05,0.122,1.918,15.835,0.398,2340764,14.666,1.305,4,0.0905,35.65,-0.3347,17.437,21,0,39411.3984375,40500,2023-03-14,1,0.0,1,0.0,1,0.0,1,0.0,,
1.412,1830950,14.42,3.994,0.2288,418975,1,21.358,0.602,1.461,-0.636,2.049,5.28,0.231,2.122,15.173,0.394,2719255,14.816,1.137,7,0.1108,43.25,-0.8662,17.641,21,1,39051.5,38500,2023-03-15,1,0.0,1,0.0,1,0.0,1,0.0,42.9,99.17
2.429,4610525,15.344,10.058,0.3709,1710125,1,0.142,0.602,1.461,-0.636,1.793,1.59,0.069,2.027,16.05,0.394,5791252,15.572,2.422,5,0.0333,13.0,-0.8662,17.641,21,0,39051.5,40000,2023-03-15,1,0.0,1,0.0,1,0.0,1,0.0,12.7,97.62
0.339,5246225,15.473,10.546,0.4875,2557750,1,2.51,0.825,0.809,0.083,0.256,1.0,0.307,2.353,16.329,0.802,21332637,16.876,3.387,1,0.0199,7.8,1.0,17.722,21,1,39132.6015625,39000,2023-03-16,1,0.0,1,0.0,1,0.0,1,0.0,-151.15,-1935.34
2.217,2991950,14.911,6.014,-0.541,-1618575,0,0.089,0.825,0.809,0.083,2.3,1.0,0.307,1.922,15.565,0.802,4753818,15.374,0.755,9,0.0008,0.3,1.0,17.722,21,0,39132.6015625,40000,2023-03-16,1,0.0,1,0.0,1,0.0,1,0.0,-199.25,-64274.19
1.51,2535250,14.746,10.593,0.1055,267350,1,1.841,0.662,0.773,0.5,1.01,7.82,0.428,1.655,15.25,0.797,3950787,15.189,3.616,2,0.4014,158.95,0.0781,16.991,21,1,39598.1015625,39000,2023-03-17,1,0.0,1,0.0,1,0.0,1,0.0,-43.2,-27.18
1.015,1820600,14.415,7.607,0.3007,547400,1,0.286,0.662,0.773,0.5,1.515,9.82,0.537,2.118,15.165,0.797,2424607,14.701,2.219,5,0.5039,199.55,0.0781,16.991,21,0,39598.1015625,40000,2023-03-17,1,0.0,1,0.0,1,0.0,1,0.0,97.3,48.76
0.92,2716600,14.815,9.264,0.0668,181350,1,1.702,0.656,0.913,0.157,0.762,14.16,0.59,1.775,15.389,0.636,5439348,15.509,4.067,1,0.5136,202.15,-0.7297,17.194,21,1,39361.94921875,39000,2023-03-20,1,0.0,1,0.0,1,0.0,1,0.0,160.85,79.57
0.351,2125925,14.57,7.249,0.2889,614150,1,0.455,0.656,0.913,0.157,0.508,19.46,0.811,2.11,15.317,0.636,3564145,15.086,2.665,5,0.706,277.9,-0.7297,17.194,21,0,39361.94921875,39500,2023-03-20,0,1.003,0,1.268,0,1.268,0,1.268,-274.85,-98.9
0.989,3228600,14.988,8.452,0.7007,2262225,1,1.585,0.766,0.68,0.739,0.251,9.57,0.419,2.075,15.717,0.879,4475576,15.314,3.422,2,0.2836,113.15,1.0,17.458,21,1,39894.69921875,39500,2023-03-21,1,0.0,1,0.0,0,0.262,0,0.262,49.9,44.1
1.248,2863600,14.868,6.332,-0.1275,-365000,0,2.482,0.6,0.812,0.248,1.0,7.55,0.289,2.41,15.747,0.539,3188134,14.975,1.967,3,0.1581,63.25,-0.3116,17.627,21,1,39999.05078125,39500,2023-03-22,1,0.0,0,0.262,0,0.262,0,0.262,61.4,97.06
2.502,3539725,15.08,7.827,0.2902,1027125,1,0.048,0.6,0.812,0.248,2.75,1.0,0.038,1.636,15.572,0.539,2051801,14.534,1.266,7,0.0185,7.4,-0.3116,17.627,21,0,39999.05078125,41000,2023-03-22,1,0.0,1,0.0,1,0.0,1,0.0,,
0.967,3005450,14.916,6.096,-0.2187,-657175,0,0.262,0.9,1.089,0.043,1.01,1.0,0.362,2.847,15.962,0.893,19728437,16.798,3.271,8,0.0014,0.55,-0.871,17.713,21,0,39616.8984375,40000,2023-03-23,1,0.0,1,0.0,1,0.0,0,1.536,-117.9,-21053.57
1.004,2030400,14.524,6.579,0.1554,315625,1,6.07,0.851,1.314,-0.266,1.269,10.29,0.531,1.789,15.105,0.487,2213646,14.61,1.887,4,0.4808,189.4,-0.3531,17.245,21,1,39395.3515625,39000,2023-03-24,1,0.0,1,0.0,1,0.0,1,0.0,91.65,48.39
1.535,3201325,14.979,10.373,-0.0926,-296400,0,0.391,0.851,1.314,-0.266,1.269,6.43,0.332,2.006,15.675,0.487,3076696,14.939,2.623,2,0.3007,118.45,-0.3531,17.245,21,0,39395.3515625,40000,2023-03-24,1,0.0,1,0.0,1,0.0,0,2.064,45.95,38.79
1.094,2562950,14.757,6.029,0.2078,532550,1,5.853,0.757,1.003,-0.174,1.268,8.38,0.368,1.853,15.374,0.515,2996668,14.913,1.93,3,0.2479,97.75,-0.067,17.565,21,1,39431.30078125,39000,2023-03-27,1,0.0,1,0.0,1,0.0,1,0.0,71.15,72.78
1.442,3662050,15.114,8.614,0.1258,460725,1,0.264,0.757,1.003,-0.174,1.268,6.22,0.273,2.098,15.855,0.515,3369638,15.03,2.171,3,0.1839,72.5,-0.067,17.565,21,0,39431.30078125,40000,2023-03-27,1,0.0,1,0.0,0,1.544,0,2.534,45.7,63.03
1.435,3299450,15.009,6.658,0.2232,736500,1,8.155,0.836,0.966,0.172,1.264,3.22,0.158,2.269,15.829,0.815,2831349,14.856,1.807,5,0.0672,26.6,0.5322,17.719,21,1,39567.8984375,39000,2023-03-28,1,0.0,1,0.0,1,0.0,1,0.0,26.2,98.46
1.092,4190975,15.248,8.457,0.1262,528925,1,0.175,0.836,0.966,0.172,1.264,3.24,0.159,2.558,16.188,0.815,3121497,14.954,1.992,4,0.0677,26.8,0.5322,17.719,21,0,39567.8984375,40000,2023-03-28,1,0.0,0,1.538,0,2.055,0,2.631,25.35,94.55
1.028,4887900,15.402,8.837,0.2988,1460500,1,2.398,1.056,0.923,0.025,1.002,1.0,0.357,2.177,16.18,1.39,14295220,16.475,2.675,6,0.0026,1.05,1.0,17.828,21,1,39910.1484375,39500,2023-03-29,1,0.0,1,0.0,1,0.0,1,0.0,,
0.476,2866475,14.869,5.183,0.3936,1128225,1,0.161,1.056,0.923,0.025,0.501,1.0,0.357,4.048,16.267,1.39,10155387,16.134,1.9,7,0.0016,0.65,1.0,17.828,21,0,39910.1484375,40100,2023-03-29,0,1.274,0,1.787,0,2.253,0,2.358,-644.55,-97659.09
0.964,1442375,14.182,4.769,0.2939,423900,1,0.221,0.892,0.678,0.021,0.985,6.49,0.43,2.77,15.201,0.996,2124033,14.569,2.105,9,0.3337,135.5,0.2309,17.225,21,0,40608.6484375,41000,2023-03-31,1,0.0,1,0.0,0,0.101,0,0.903,7.2,5.31
0.767,2662525,14.795,6.385,0.1603,426775,1,2.346,0.846,0.714,0.032,0.735,6.99,0.464,2.691,15.785,0.927,2964697,14.902,2.89,8,0.2542,103.75,0.0905,17.546,21,1,40813.05078125,40500,2023-04-03,1,0.0,1,0.0,1,0.0,1,0.0,76.6,73.82
0.458,2225350,14.615,5.337,0.3518,782975,1,0.3,0.846,0.714,0.032,0.49,8.65,0.574,2.762,15.632,0.927,2276666,14.638,2.22,9,0.3144,128.3,0.0905,17.546,21,0,40813.05078125,41000,2023-04-03,1,0.0,0,0.1,0,0.1,0,1.367,-13.55,-10.56
1.217,3460025,15.057,6.309,0.2305,797500,1,4.005,0.829,0.754,-0.002,1.22,3.16,0.178,2.54,15.989,0.712,2821338,14.853,1.674,7,0.0662,27.15,0.0501,17.82,21,1,40999.1484375,40500,2023-04-05,1,0.0,1,0.0,1,0.0,1,0.0,26.85,98.86
2.441,3715050,15.128,6.774,0.4053,1505600,1,0.035,0.829,0.754,-0.002,2.439,1.0,0.056,1.309,15.397,0.712,1772366,14.388,1.051,7,0.0067,2.75,0.0501,17.82,21,0,40999.1484375,42000,2023-04-05,1,0.0,1,0.0,1,0.0,0,0.323,2.55,92.39
0.344,3231175,14.988,5.531,0.4255,1374725,1,3.499,0.803,0.92,0.1,0.244,1.0,0.255,4.126,16.406,0.8,16064567,16.592,3.055,6,0.0024,1.0,0.1137,17.883,21,1,41041.0,40900,2023-04-06,0,0.159,0,0.159,0,0.159,0,0.159,-224.6,-22237.62
0.387,4632375,15.349,7.929,0.396,1834650,1,0.297,0.803,0.92,0.1,0.487,1.0,0.255,3.058,16.466,0.8,20755937,16.848,3.947,6,0.0029,1.2,0.1137,17.883,21,0,41041.0,41200,2023-04-06,1,0.0,0,0.406,0,0.872,0,2.589,-82.35,-6805.79
0.82,2127900,14.571,4.942,0.2825,601050,1,3.849,0.624,0.972,-0.16,0.98,5.37,0.362,2.34,15.421,0.47,1978642,14.498,1.552,4,0.1951,79.65,-0.3373,17.578,21,1,40834.6484375,40500,2023-04-10,1,0.0,1,0.0,1,0.0,1,0.0,66.2,83.1
0.405,4821275,15.389,11.198,0.6799,3278025,1,0.571,0.624,0.972,-0.16,0.245,10.12,0.682,2.212,16.182,0.47,5476017,15.516,4.296,3,0.3673,150.0,-0.3373,17.578,21,0,40834.6484375,41000,2023-04-10,0,0.898,0,1.366,0,2.774,0,3.098,-271.75,-181.15
0.886,3430000,15.048,7.191,0.1976,677850,1,3.115,0.928,0.766,0.161,0.725,4.38,0.31,2.696,16.04,1.047,3773774,15.144,2.635,6,0.1298,53.7,1.0,17.68,21,1,41366.5,41000,2023-04-11,1,0.0,1,0.0,1,0.0,1,0.0,35.25,65.63
0.323,2762000,14.831,5.791,-0.1082,-298800,0,0.415,0.928,0.766,0.161,0.483,8.75,0.619,2.951,15.913,1.047,3836656,15.16,2.679,8,0.2591,107.2,1.0,17.68,21,0,41366.5,41500,2023-04-11,0,0.14,0,1.529,0,1.843,0,1.85,-49.95,-46.59
1.343,3611025,15.1,6.749,0.0501,181025,1,6.028,1.023,0.771,0.139,1.203,2.12,0.135,2.616,16.061,1.272,2686988,14.804,1.614,7,0.0444,18.45,0.5714,17.795,21,1,41557.94921875,41000,2023-04-12,1,0.0,1,0.0,1,0.0,1,0.0,,
1.064,3190600,14.976,5.963,0.2066,659250,1,0.066,1.023,0.771,0.139,1.203,1.58,0.1,2.398,15.85,1.272,2350495,14.67,1.412,7,0.033,13.7,0.5714,17.795,21,0,41557.94921875,42000,2023-04-12,0,0.319,0,0.632,0,0.638,0,0.648,-100.55,-733.41
0.315,3508175,15.071,6.435,0.9398,3296850,1,1.82,0.955,0.797,0.315,0.0,1.0,0.362,3.623,16.358,1.424,9366528,16.053,1.674,7,0.0102,4.3,1.0,17.814,21,1,42132.55078125,42000,2023-04-13,1,0.0,1,0.0,1,0.0,1,0.0,-116.8,-2709.98
0.872,4074500,15.22,7.473,0.2792,1137450,1,0.016,0.955,0.797,0.315,1.187,1.0,0.362,1.54,15.652,1.424,3117462,14.953,0.557,5,0.0012,0.5,1.0,17.814,21,0,42132.55078125,42500,2023-04-13,1,0.0,1,0.0,1,0.0,1,0.0,-133.6,-26196.08
0.621,3647850,15.11,9.175,0.6349,2316050,1,1.685,0.817,0.763,0.385,0.237,7.91,0.518,2.132,15.867,1.013,6031390,15.612,3.659,2,0.2865,121.1,-0.0806,17.498,21,1,42262.55078125,42000,2023-04-17,1,0.0,1,0.0,1,0.0,1,0.0,39.7,32.78
0.562,2597050,14.77,6.532,0.4948,1285100,1,0.168,0.817,0.763,0.385,0.946,8.76,0.574,2.44,15.662,1.013,3764255,15.141,2.284,6,0.3173,134.1,-0.0806,17.498,21,0,42262.55078125,42500,2023-04-17,1,0.0,1,0.0,1,0.0,0,0.321,38.9,29.01
0.627,3161750,14.967,6.441,-0.1537,-486100,0,2.171,0.722,0.932,0.154,0.473,6.51,0.431,2.217,15.763,0.69,3957453,15.191,2.322,3,0.1926,81.4,-0.423,17.709,21,1,42265.19921875,42000,2023-04-18,1,0.0,1,0.0,1,0.0,1,0.0,2.25,2.76
0.556,4212875,15.254,8.582,0.3835,1615825,1,0.349,0.722,0.932,0.154,0.71,7.61,0.504,2.599,16.209,0.69,5837858,15.58,3.425,5,0.2252,95.2,-0.423,17.709,21,0,42265.19921875,42500,2023-04-18,1,0.0,1,0.0,1,0.0,0,0.422,67.3,70.69
0.365,4725725,15.369,7.457,0.3309,1563975,1,2.601,0.71,1.128,0.128,0.237,8.99,0.563,2.295,16.199,0.686,8269343,15.928,3.609,2,0.1878,79.15,-0.3273,17.964,21,1,42154.0,42000,2023-04-19,1,0.0,1,0.0,1,0.0,1,0.0,78.7,99.42
0.821,4536075,15.328,7.158,0.0713,323200,1,0.135,0.71,1.128,0.128,0.949,3.17,0.199,2.86,16.379,0.686,5016114,15.428,2.189,8,0.0662,27.9,-0.3273,17.964,21,0,42154.0,42500,2023-04-19,1,0.0,1,0.0,0,0.322,0,0.783,27.4,98.17
0.638,4770150,15.378,7.306,0.0093,44425,1,4.946,0.763,0.954,0.164,0.473,1.0,0.344,2.51,16.298,0.794,17981838,16.705,3.338,4,0.0011,0.45,1.0,17.994,21,1,42269.5,42000,2023-04-20,1,0.0,1,0.0,1,0.0,1,0.0,-193.9,-42152.17
0.545,4009850,15.204,6.141,-0.1312,-526225,0,0.101,0.763,0.954,0.164,0.71,1.0,0.344,2.943,16.284,0.794,13358202,16.408,2.48,7,0.0012,0.5,1.0,17.994,21,0,42269.5,42500,2023-04-20,1,0.0,0,0.321,0,0.422,0,1.185,-112.4,-22039.22
0.907,3389275,15.036,8.518,0.5768,1954900,1,0.182,0.682,1.073,0.043,0.95,5.24,0.417,2.233,15.839,0.69,2588009,14.766,2.222,5,0.2681,112.9,-0.3604,17.499,21,0,42118.0,42500,2023-04-21,0,0.322,0,0.424,0,0.783,0,1.742,-179.35,-158.84
0.318,3501400,15.069,7.41,0.8239,2884925,1,1.556,0.956,0.757,0.318,0.0,9.62,0.681,2.921,16.141,1.293,4303139,15.275,2.951,6,0.3482,148.45,1.0,17.671,21,1,42635.75,42500,2023-04-24,1,0.0,1,0.0,1,0.0,1,0.0,53.55,36.07
0.854,2631200,14.783,5.568,-0.0311,-81925,0,0.19,0.956,0.757,0.318,1.173,4.75,0.336,2.488,15.695,1.293,2684950,14.803,1.842,7,0.1718,73.25,1.0,17.671,21,0,42635.75,43000,2023-04-24,1,0.0,1,0.0,0,0.002,0,0.826,20.9,28.53
0.418,4080350,15.222,7.089,0.1419,578950,1,1.593,0.816,0.881,0.184,0.234,7.53,0.554,2.554,16.159,0.857,4034073,15.21,2.702,3,0.2224,94.9,-0.461,17.868,21,1,42678.5,42500,2023-04-25,1,0.0,1,0.0,1,0.0,1,0.0,58.85,62.01
0.753,4087850,15.224,7.102,0.3563,1456650,1,0.17,0.816,0.881,0.184,0.937,4.15,0.306,2.723,16.225,0.857,3647472,15.11,2.443,8,0.1227,52.35,-0.461,17.868,21,0,42678.5,43000,2023-04-25,1,0.0,0,0.002,0,0.548,0,0.825,-0.5,-0.95
0.77,5467525,15.514,8.261,0.2537,1387175,1,3.205,1.068,0.887,0.303,0.467,4.03,0.28,2.657,16.492,1.399,8578397,15.965,3.549,5,0.0842,36.05,1.0,18.008,21,1,42829.8984375,42500,2023-04-26,1,0.0,1,0.0,1,0.0,1,0.0,35.7,99.0
