date,spot,next_spot,return_pct,actual_up,p_oi,oi_action,oi_conviction,oi_participated,oi_correct,year
2023-11-08,19443.5,19395.30078125,-0.248,False,0.1208,BUY_PE,high,True,True,2023
2023-11-09,19395.30078125,19425.349609375,0.155,True,0.3613,SMALL_PE,moderate,True,False,2023
2023-11-10,19425.349609375,19443.55078125,0.094,True,0.2227,BUY_PE,high,True,False,2023
2023-11-13,19443.55078125,19675.44921875,1.193,True,0.1581,BUY_PE,high,True,False,2023
2023-11-15,19675.44921875,19765.19921875,0.456,True,0.569,SMALL_CE,moderate,True,True,2023
2023-11-16,19765.19921875,19731.80078125,-0.169,False,0.4506,NO_TRADE,none,False,,2023
2023-11-17,19731.80078125,19694.0,-0.192,False,0.1965,BUY_PE,high,True,True,2023
2023-11-20,19694.0,19783.400390625,0.454,True,0.1441,BUY_PE,high,True,False,2023
2023-11-21,19783.400390625,19811.849609375,0.144,True,0.5084,NO_TRADE,none,False,,2023
2023-11-22,19811.849609375,19802.0,-0.05,False,0.6064,SMALL_CE,moderate,True,False,2023
2023-11-23,19802.0,19794.69921875,-0.037,False,0.1839,BUY_PE,high,True,False,2023
2023-11-24,19794.69921875,19889.69921875,0.48,True,0.1623,BUY_PE,high,True,False,2023
2023-11-28,19889.69921875,20096.599609375,1.04,True,0.6867,BUY_CE,high,True,True,2023
2023-11-29,20096.599609375,20133.150390625,0.182,True,0.7046,BUY_CE,high,True,True,2023
2023-11-30,20133.150390625,20267.900390625,0.669,True,0.243,BUY_PE,high,True,False,2023
2023-12-01,20267.900390625,20686.80078125,2.067,True,0.5132,NO_TRADE,none,False,,2023
2023-12-04,20686.80078125,20855.099609375,0.814,True,0.4311,SMALL_PE,moderate,True,False,2023
2023-12-05,20855.099609375,20937.69921875,0.396,True,0.5446,NO_TRADE,none,False,,2023
2023-12-06,20937.69921875,20901.150390625,-0.175,False,0.0725,BUY_PE,high,True,True,2023
2023-12-07,20901.150390625,20969.400390625,0.327,True,0.5051,NO_TRADE,none,False,,2023
2023-12-08,20969.400390625,20997.099609375,0.132,True,0.2108,BUY_PE,high,True,False,2023
2023-12-11,20997.099609375,20906.400390625,-0.432,False,0.1478,BUY_PE,high,True,True,2023
2023-12-12,20906.400390625,20926.349609375,0.095,True,0.2045,BUY_PE,high,True,False,2023
2023-12-13,20926.349609375,21182.69921875,1.225,True,0.0501,BUY_PE,high,True,False,2023
2023-12-14,21182.69921875,21456.650390625,1.293,True,0.4454,SMALL_PE,moderate,True,False,2023
2023-12-15,21456.650390625,21418.650390625,-0.177,False,0.6393,SMALL_CE,moderate,True,False,2023
2023-12-18,21418.650390625,21453.099609375,0.161,True,0.175,BUY_PE,high,True,False,2023
2023-12-19,21453.099609375,21150.150390625,-1.412,False,0.4045,SMALL_PE,moderate,True,True,2023
2023-12-20,21150.150390625,21255.05078125,0.496,True,0.0556,BUY_PE,high,True,False,2023
2023-12-21,21255.05078125,21349.400390625,0.444,True,0.5096,NO_TRADE,none,False,,2023
2023-12-22,21349.400390625,21441.349609375,0.431,True,0.7092,BUY_CE,high,True,True,2023
2023-12-26,21441.349609375,21654.75,0.995,True,0.626,SMALL_CE,moderate,True,True,2023
2023-12-27,21654.75,21778.69921875,0.572,True,0.6294,SMALL_CE,moderate,True,True,2023
2023-12-28,21778.69921875,21731.400390625,-0.217,False,0.6754,SMALL_CE,moderate,True,False,2023
2023-12-29,21731.400390625,21741.900390625,0.048,False,0.1567,BUY_PE,high,True,False,2023
2024-01-01,21741.900390625,21665.80078125,-0.35,False,0.1848,BUY_PE,high,True,True,2024
2024-01-02,21665.80078125,21517.349609375,-0.685,False,0.1134,BUY_PE,high,True,True,2024
2024-01-03,21517.349609375,21658.599609375,0.656,True,0.0982,BUY_PE,high,True,False,2024
2024-01-04,21658.599609375,21710.80078125,0.241,True,0.5375,NO_TRADE,none,False,,2024
2024-01-05,21710.80078125,21513.0,-0.911,False,0.1802,BUY_PE,high,True,True,2024
2024-01-08,21513.0,21544.849609375,0.148,True,0.1758,BUY_PE,high,True,False,2024
2024-01-09,21544.849609375,21618.69921875,0.343,True,0.4359,SMALL_PE,moderate,True,False,2024
2024-01-10,21618.69921875,21647.19921875,0.132,True,0.6185,SMALL_CE,moderate,True,True,2024
2024-01-11,21647.19921875,21894.55078125,1.143,True,0.1172,BUY_PE,high,True,False,2024
2024-01-12,21894.55078125,22097.44921875,0.927,True,0.6299,SMALL_CE,moderate,True,True,2024
2024-01-15,22097.44921875,22032.30078125,-0.295,False,0.5576,SMALL_CE,moderate,True,False,2024
2024-01-16,22032.30078125,21571.94921875,-2.089,False,0.0924,BUY_PE,high,True,True,2024
2024-01-17,21571.94921875,21462.25,-0.509,False,0.236,BUY_PE,high,True,True,2024
2024-01-18,21462.25,21622.400390625,0.746,True,0.6451,SMALL_CE,moderate,True,True,2024
2024-01-19,21622.400390625,21238.80078125,-1.774,False,0.6108,SMALL_CE,moderate,True,False,2024
2024-01-23,21238.80078125,21453.94921875,1.013,True,0.2518,BUY_PE,high,True,False,2024
2024-01-24,21453.94921875,21352.599609375,-0.472,False,0.5384,NO_TRADE,none,False,,2024
2024-01-25,21352.599609375,21737.599609375,1.803,True,0.1975,BUY_PE,high,True,False,2024
2024-01-29,21737.599609375,21522.099609375,-0.991,False,0.5378,NO_TRADE,none,False,,2024
2024-01-30,21522.099609375,21725.69921875,0.946,True,0.1977,BUY_PE,high,True,False,2024
2024-01-31,21725.69921875,21697.44921875,-0.13,False,0.3356,SMALL_PE,moderate,True,True,2024
2024-02-01,21697.44921875,21853.80078125,0.721,True,0.131,BUY_PE,high,True,False,2024
2024-02-02,21853.80078125,21771.69921875,-0.376,False,0.6583,SMALL_CE,moderate,True,False,2024
2024-02-05,21771.69921875,21929.400390625,0.724,True,0.1884,BUY_PE,high,True,False,2024
2024-02-06,21929.400390625,21930.5,0.005,False,0.4461,SMALL_PE,moderate,True,False,2024
2024-02-07,21930.5,21717.94921875,-0.969,False,0.1177,BUY_PE,high,True,True,2024
2024-02-08,21717.94921875,21782.5,0.297,True,0.2512,BUY_PE,high,True,False,2024
2024-02-09,21782.5,21616.05078125,-0.764,False,0.1105,BUY_PE,high,True,True,2024
2024-02-12,21616.05078125,21743.25,0.588,True,0.2042,BUY_PE,high,True,False,2024
2024-02-13,21743.25,21840.05078125,0.445,True,0.4246,SMALL_PE,moderate,True,False,2024
2024-02-14,21840.05078125,21910.75,0.324,True,0.6082,SMALL_CE,moderate,True,True,2024
2024-02-15,21910.75,22040.69921875,0.593,True,0.1458,BUY_PE,high,True,False,2024
2024-02-16,22040.69921875,22122.25,0.37,True,0.5335,NO_TRADE,none,False,,2024
2024-02-19,22122.25,22196.94921875,0.338,True,0.6121,SMALL_CE,moderate,True,True,2024
2024-02-20,22196.94921875,22055.05078125,-0.639,False,0.4686,NO_TRADE,none,False,,2024
2024-02-21,22055.05078125,22217.44921875,0.736,True,0.05,BUY_PE,high,True,False,2024
2024-02-22,22217.44921875,22212.69921875,-0.021,False,0.4454,SMALL_PE,moderate,True,False,2024
2024-02-23,22212.69921875,22122.05078125,-0.408,False,0.2197,BUY_PE,high,True,True,2024
2024-02-26,22122.05078125,22198.349609375,0.345,True,0.2742,BUY_PE,high,True,False,2024
2024-02-27,22198.349609375,21951.150390625,-1.114,False,0.4302,SMALL_PE,moderate,True,True,2024
2024-02-28,21951.150390625,21982.80078125,0.144,True,0.0949,BUY_PE,high,True,False,2024
2024-02-29,21982.80078125,22338.75,1.619,True,0.5058,NO_TRADE,none,False,,2024
2024-03-01,22338.75,22405.599609375,0.299,True,0.4852,NO_TRADE,none,False,,2024
2024-03-04,22405.599609375,22356.30078125,-0.22,False,0.245,BUY_PE,high,True,True,2024
2024-03-05,22356.30078125,22474.05078125,0.527,True,0.1322,BUY_PE,high,True,False,2024
2024-03-06,22474.05078125,22493.55078125,0.087,True,0.5543,SMALL_CE,moderate,True,True,2024
2024-03-07,22493.55078125,22332.650390625,-0.715,False,0.1244,BUY_PE,high,True,True,2024
2024-03-11,22332.650390625,22335.69921875,0.014,False,0.1372,BUY_PE,high,True,False,2024
2024-03-12,22335.69921875,21997.69921875,-1.513,False,0.1314,BUY_PE,high,True,True,2024
2024-03-13,21997.69921875,22146.650390625,0.677,True,0.0593,BUY_PE,high,True,False,2024
2024-03-14,22146.650390625,22023.349609375,-0.557,False,0.4961,NO_TRADE,none,False,,2024
2024-03-15,22023.349609375,22055.69921875,0.147,True,0.1996,BUY_PE,high,True,False,2024
2024-03-18,22055.69921875,21817.44921875,-1.08,False,0.1054,BUY_PE,high,True,True,2024
2024-03-19,21817.44921875,21839.099609375,0.099,True,0.2038,BUY_PE,high,True,False,2024
2024-03-20,21839.099609375,22011.94921875,0.791,True,0.0836,BUY_PE,high,True,False,2024
2024-03-21,22011.94921875,22096.75,0.385,True,0.5385,NO_TRADE,none,False,,2024
2024-03-22,22096.75,22004.69921875,-0.417,False,0.7528,BUY_CE,high,True,False,2024
2024-03-26,22004.69921875,22123.650390625,0.541,True,0.3291,SMALL_PE,moderate,True,False,2024
2024-03-27,22123.650390625,22326.900390625,0.919,True,0.7384,BUY_CE,high,True,True,2024
2024-03-28,22326.900390625,22462.0,0.605,True,0.2321,BUY_PE,high,True,False,2024
2024-04-01,22462.0,22453.30078125,-0.039,False,0.1605,BUY_PE,high,True,False,2024
2024-04-02,22453.30078125,22434.650390625,-0.083,False,0.0699,BUY_PE,high,True,True,2024
2024-04-03,22434.650390625,22514.650390625,0.357,True,0.05,BUY_PE,high,True,False,2024
2024-04-04,22514.650390625,22513.69921875,-0.004,False,0.5422,NO_TRADE,none,False,,2024
2024-04-05,22513.69921875,22666.30078125,0.678,True,0.1529,BUY_PE,high,True,False,2024
2024-04-08,22666.30078125,22642.75,-0.104,False,0.566,SMALL_CE,moderate,True,False,2024
2024-04-09,22642.75,22753.80078125,0.49,True,0.1078,BUY_PE,high,True,False,2024
2024-04-10,22753.80078125,22519.400390625,-1.03,False,0.5912,SMALL_CE,moderate,True,False,2024
2024-04-12,22519.400390625,22272.5,-1.096,False,0.2403,BUY_PE,high,True,True,2024
2024-04-15,22272.5,22147.900390625,-0.559,False,0.2848,BUY_PE,high,True,True,2024
2024-04-16,22147.900390625,21995.849609375,-0.687,False,0.1263,BUY_PE,high,True,True,2024
2024-04-18,21995.849609375,22147.0,0.687,True,0.7176,BUY_CE,high,True,True,2024
2024-04-19,22147.0,22336.400390625,0.855,True,0.1527,BUY_PE,high,True,False,2024
2024-04-22,22336.400390625,22368.0,0.141,True,0.498,NO_TRADE,none,False,,2024
2024-04-23,22368.0,22402.400390625,0.154,True,0.2546,BUY_PE,high,True,False,2024
2024-04-24,22402.400390625,22570.349609375,0.75,True,0.499,NO_TRADE,none,False,,2024
2024-04-25,22570.349609375,22419.94921875,-0.666,False,0.2408,BUY_PE,high,True,True,2024
2024-04-26,22419.94921875,22643.400390625,0.997,True,0.1597,BUY_PE,high,True,False,2024
2024-04-29,22643.400390625,22604.849609375,-0.17,False,0.4276,SMALL_PE,moderate,True,True,2024
2024-04-30,22604.849609375,22648.19921875,0.192,True,0.2083,BUY_PE,high,True,False,2024
2024-05-02,22648.19921875,22475.849609375,-0.761,False,0.4946,NO_TRADE,none,False,,2024
2024-05-03,22475.849609375,22442.69921875,-0.147,False,0.0864,BUY_PE,high,True,True,2024
2024-05-06,22442.69921875,22302.5,-0.625,False,0.0872,BUY_PE,high,True,True,2024
2024-05-07,22302.5,22302.5,0.0,False,0.1345,BUY_PE,high,True,False,2024
2024-05-08,22302.5,21957.5,-1.547,False,0.0723,BUY_PE,high,True,True,2024
2024-05-09,21957.5,22055.19921875,0.445,True,0.219,BUY_PE,high,True,False,2024
2024-05-10,22055.19921875,22104.05078125,0.221,True,0.1403,BUY_PE,high,True,False,2024
2024-05-13,22104.05078125,22217.849609375,0.515,True,0.0921,BUY_PE,high,True,False,2024
2024-05-14,22217.849609375,22200.55078125,-0.078,False,0.5047,NO_TRADE,none,False,,2024
2024-05-15,22200.55078125,22403.849609375,0.916,True,0.0823,BUY_PE,high,True,False,2024
2024-05-16,22403.849609375,22466.099609375,0.278,True,0.5962,SMALL_CE,moderate,True,True,2024
2024-05-17,22466.099609375,22529.05078125,0.28,True,0.5754,SMALL_CE,moderate,True,True,2024
2024-05-21,22529.05078125,22597.80078125,0.305,True,0.0663,BUY_PE,high,True,False,2024
2024-05-22,22597.80078125,22967.650390625,1.637,True,0.5115,NO_TRADE,none,False,,2024
2024-05-23,22967.650390625,22957.099609375,-0.046,False,0.5029,NO_TRADE,none,False,,2024
2024-05-24,22957.099609375,22932.44921875,-0.107,False,0.5482,NO_TRADE,none,False,,2024
2024-05-27,22932.44921875,22888.150390625,-0.193,False,0.2966,BUY_PE,high,True,True,2024
2024-05-28,22888.150390625,22704.69921875,-0.802,False,0.3328,SMALL_PE,moderate,True,True,2024
2024-05-29,22704.69921875,22488.650390625,-0.952,False,0.3256,SMALL_PE,moderate,True,True,2024
2024-05-30,22488.650390625,22530.69921875,0.187,True,0.1697,BUY_PE,high,True,False,2024
2024-05-31,22530.69921875,23263.900390625,3.254,True,0.1575,BUY_PE,high,True,False,2024
2024-06-03,23263.900390625,21884.5,-5.929,False,0.403,SMALL_PE,moderate,True,True,2024
2024-06-04,21884.5,22620.349609375,3.362,True,0.301,BUY_PE,high,True,False,2024
2024-06-05,22620.349609375,22821.400390625,0.889,True,0.05,BUY_PE,high,True,False,2024
2024-06-06,22821.400390625,23290.150390625,2.054,True,0.236,BUY_PE,high,True,False,2024
2024-06-07,23290.150390625,23259.19921875,-0.133,False,0.3938,SMALL_PE,moderate,True,True,2024
2024-06-10,23259.19921875,23264.849609375,0.024,False,0.1356,BUY_PE,high,True,False,2024
2024-06-11,23264.849609375,23322.94921875,0.25,True,0.6635,SMALL_CE,moderate,True,True,2024
2024-06-12,23322.94921875,23398.900390625,0.326,True,0.3235,SMALL_PE,moderate,True,False,2024
2024-06-13,23398.900390625,23465.599609375,0.285,True,0.2749,BUY_PE,high,True,False,2024
2024-06-14,23465.599609375,23557.900390625,0.393,True,0.7048,BUY_CE,high,True,True,2024
2024-06-18,23557.900390625,23516.0,-0.178,False,0.4654,NO_TRADE,none,False,,2024
2024-06-19,23516.0,23567.0,0.217,True,0.2526,BUY_PE,high,True,False,2024
2024-06-20,23567.0,23501.099609375,-0.28,False,0.558,SMALL_CE,moderate,True,False,2024
2024-06-21,23501.099609375,23537.849609375,0.156,True,0.2002,BUY_PE,high,True,False,2024
2024-06-24,23537.849609375,23721.30078125,0.779,True,0.4606,NO_TRADE,none,False,,2024
2024-06-25,23721.30078125,23868.80078125,0.622,True,0.5812,SMALL_CE,moderate,True,True,2024
2024-06-26,23868.80078125,24044.5,0.736,True,0.6438,SMALL_CE,moderate,True,True,2024
2024-06-27,24044.5,24010.599609375,-0.141,False,0.5217,NO_TRADE,none,False,,2024
2024-06-28,24010.599609375,24141.94921875,0.547,True,0.1893,BUY_PE,high,True,False,2024
2024-07-01,24141.94921875,24123.849609375,-0.075,False,0.4509,NO_TRADE,none,False,,2024
2024-07-02,24123.849609375,24286.5,0.674,True,0.226,BUY_PE,high,True,False,2024
2024-07-03,24286.5,24302.150390625,0.064,True,0.4339,SMALL_PE,moderate,True,False,2024
2024-07-04,24302.150390625,24323.849609375,0.089,True,0.1935,BUY_PE,high,True,False,2024
2024-07-05,24323.849609375,24320.55078125,-0.014,False,0.2062,BUY_PE,high,True,False,2024
