date,category,buy_value,sell_value,net_value
2014-08-20,FII_estimate,44.40470599763624,0.0,44.40470599763624
2014-08-21,FII_estimate,48.99129840080785,0.0,48.99129840080785
2014-08-22,FII_estimate,40.621276515496085,0.0,40.621276515496085
2014-08-25,FII_estimate,13.259626524852916,0.0,13.259626524852916
2014-08-26,FII_estimate,6.958357125330336,0.0,6.958357125330336
2014-08-27,FII_estimate,20.5394513210544,0.0,20.5394513210544
2014-08-28,FII_estimate,18.63459468015406,0.0,18.63459468015406
2014-09-01,FII_estimate,27.62884251173948,0.0,27.62884251173948
2014-09-02,FII_estimate,43.37787818099527,0.0,43.37787818099527
2014-09-03,FII_estimate,49.792686694364555,0.0,49.792686694364555
2014-09-04,FII_estimate,40.66812039299873,0.0,40.66812039299873
2014-09-05,FII_estimate,34.470286879997204,0.0,34.470286879997204
2014-09-08,FII_estimate,38.33334782900567,0.0,38.33334782900567
2014-09-09,FII_estimate,19.715385173121888,0.0,19.715385173121888
2014-09-10,FII_estimate,0.0,6.756935125332371,-6.756935125332371
2014-09-11,FII_estimate,0.0,9.146740343503929,-9.146740343503929
2014-09-12,FII_estimate,0.0,2.496889012381982,-2.496889012381982
2014-09-15,FII_estimate,0.0,36.7317272366091,-36.7317272366091
2014-09-16,FII_estimate,0.0,64.1801380781196,-64.1801380781196
2014-09-17,FII_estimate,0.0,33.574517903017004,-33.574517903017004
2014-09-18,FII_estimate,5.959950887993079,0.0,5.959950887993079
2014-09-19,FII_estimate,6.45754169270287,0.0,6.45754169270287
2014-09-22,FII_estimate,22.895524487726824,0.0,22.895524487726824
2014-09-23,FII_estimate,21.312378739698612,0.0,21.312378739698612
2014-09-24,FII_estimate,8.482291029184086,0.0,8.482291029184086
2014-09-25,FII_estimate,0.0,48.65503584682561,-48.65503584682561
2014-09-26,FII_estimate,0.0,50.65921422304108,-50.65921422304108
2014-09-29,FII_estimate,0.0,50.865646610186886,-50.865646610186886
2014-09-30,FII_estimate,0.0,22.145901584784905,-22.145901584784905
2014-10-01,FII_estimate,0.0,27.866058900004145,-27.866058900004145
2014-10-07,FII_estimate,0.0,21.602861887670237,-21.602861887670237
2014-10-08,FII_estimate,0.0,28.28001431309634,-28.28001431309634
2014-10-09,FII_estimate,4.9113145795944835,0.0,4.9113145795944835
2014-10-10,FII_estimate,0.0,17.357474259887873,-17.357474259887873
2014-10-13,FII_estimate,0.0,6.23092501500633,-6.23092501500633
2014-10-14,FII_estimate,6.699716824046685,0.0,6.699716824046685
2014-10-16,FII_estimate,0.0,25.36545331750084,-25.36545331750084
2014-10-17,FII_estimate,0.0,59.35592491120955,-59.35592491120955
2014-10-20,FII_estimate,0.0,0.23757647013100042,-0.23757647013100042
2014-10-21,FII_estimate,12.198603808317618,0.0,12.198603808317618
2014-10-22,FII_estimate,31.42864429456028,0.0,31.42864429456028
2014-10-27,FII_estimate,65.56706426674441,0.0,65.56706426674441
2014-10-28,FII_estimate,69.91599707190045,0.0,69.91599707190045
2014-10-29,FII_estimate,55.93900248938445,0.0,55.93900248938445
2014-10-30,FII_estimate,59.347931574263654,0.0,59.347931574263654
2014-10-31,FII_estimate,75.77708905481772,0.0,75.77708905481772
2014-11-03,FII_estimate,78.19299822536519,0.0,78.19299822536519
2014-11-05,FII_estimate,76.60715828349207,0.0,76.60715828349207
2014-11-07,FII_estimate,55.38327727909332,0.0,55.38327727909332
2014-11-10,FII_estimate,38.997071741699315,0.0,38.997071741699315
2014-11-11,FII_estimate,8.12090757539264,0.0,8.12090757539264
2014-11-12,FII_estimate,12.671038500563176,0.0,12.671038500563176
2014-11-13,FII_estimate,3.392281381514377,0.0,3.392281381514377
2014-11-14,FII_estimate,11.052185017813139,0.0,11.052185017813139
2014-11-17,FII_estimate,17.508880982614055,0.0,17.508880982614055
2014-11-18,FII_estimate,10.360800971727762,0.0,10.360800971727762
2014-11-19,FII_estimate,0.0,3.8784570096734803,-3.8784570096734803
2014-11-20,FII_estimate,1.321135782864752,0.0,1.321135782864752
2014-11-21,FII_estimate,15.520097321238605,0.0,15.520097321238605
2014-11-24,FII_estimate,22.738656057397115,0.0,22.738656057397115
2014-11-25,FII_estimate,8.525999018136227,0.0,8.525999018136227
2014-11-26,FII_estimate,20.376453558695665,0.0,20.376453558695665
2014-11-27,FII_estimate,24.458967411143952,0.0,24.458967411143952
2014-11-28,FII_estimate,27.34921502553068,0.0,27.34921502553068
2014-12-01,FII_estimate,0.0,0.9320373407066768,-0.9320373407066768
2014-12-02,FII_estimate,13.100898477099728,0.0,13.100898477099728
2014-12-03,FII_estimate,15.522320350307547,0.0,15.522320350307547
2014-12-04,FII_estimate,15.493576835979525,0.0,15.493576835979525
2014-12-05,FII_estimate,0.0,10.513880699649308,-10.513880699649308
2014-12-08,FII_estimate,0.0,22.829143962857508,-22.829143962857508
2014-12-09,FII_estimate,0.0,41.25405169936634,-41.25405169936634
2014-12-10,FII_estimate,0.0,44.18003363063215,-44.18003363063215
2014-12-11,FII_estimate,0.0,66.46665442307165,-66.46665442307165
2014-12-12,FII_estimate,0.0,85.72464152690596,-85.72464152690596
2014-12-15,FII_estimate,0.0,62.0320552731517,-62.0320552731517
2014-12-16,FII_estimate,0.0,87.79494583583025,-87.79494583583025
2014-12-17,FII_estimate,0.0,107.53894723317669,-107.53894723317669
2014-12-18,FII_estimate,0.0,56.042438096401746,-56.042438096401746
2014-12-19,FII_estimate,0.0,7.29319605957223,-7.29319605957223
2014-12-22,FII_estimate,14.464709915437695,0.0,14.464709915437695
2014-12-23,FII_estimate,48.419841487198255,0.0,48.419841487198255
2014-12-24,FII_estimate,39.67224041957585,0.0,39.67224041957585
2014-12-26,FII_estimate,10.543724698528163,0.0,10.543724698528163
2014-12-29,FII_estimate,0.0,4.123963197768968,-4.123963197768968
2014-12-30,FII_estimate,0.0,24.74214328463264,-24.74214328463264
2014-12-31,FII_estimate,1.5143747605516125,0.0,1.5143747605516125
2015-01-02,FII_estimate,60.05863100803333,0.0,60.05863100803333
2015-01-05,FII_estimate,46.7832791356113,0.0,46.7832791356113
2015-01-06,FII_estimate,0.0,24.001477819936675,-24.001477819936675
2015-01-07,FII_estimate,0.0,33.17140751286974,-33.17140751286974
2015-01-08,FII_estimate,0.0,8.65325768651304,-8.65325768651304
2015-01-09,FII_estimate,0.0,19.719654077635983,-19.719654077635983
2015-01-12,FII_estimate,2.7092493934534074,0.0,2.7092493934534074
2015-01-13,FII_estimate,62.40540910782967,0.0,62.40540910782967
2015-01-14,FII_estimate,68.5153177506941,0.0,68.5153177506941
2015-01-15,FII_estimate,81.64593303932543,0.0,81.64593303932543
2015-01-16,FII_estimate,65.0743137434806,0.0,65.0743137434806
2015-01-19,FII_estimate,62.48416728934503,0.0,62.48416728934503
2015-01-20,FII_estimate,101.19307176883429,0.0,101.19307176883429
2015-01-21,FII_estimate,112.56298121246554,0.0,112.56298121246554
2015-01-22,FII_estimate,70.93379225598062,0.0,70.93379225598062
2015-01-23,FII_estimate,82.03069550677245,0.0,82.03069550677245
2015-01-27,FII_estimate,89.20362278733762,0.0,89.20362278733762
2015-01-28,FII_estimate,53.6663429790345,0.0,53.6663429790345
2015-01-29,FII_estimate,55.41505185523588,0.0,55.41505185523588
2015-01-30,FII_estimate,7.264827521766506,0.0,7.264827521766506
2015-02-02,FII_estimate,0.0,15.064412496189936,-15.064412496189936
2015-02-03,FII_estimate,0.0,38.73908789754553,-38.73908789754553
2015-02-04,FII_estimate,0.0,46.38669471793221,-46.38669471793221
2015-02-05,FII_estimate,0.0,62.51409125253825,-62.51409125253825
2015-02-06,FII_estimate,0.0,32.78859753173845,-32.78859753173845
2015-02-09,FII_estimate,0.0,61.496597210938354,-61.496597210938354
2015-02-10,FII_estimate,0.0,50.30552043650282,-50.30552043650282
2015-02-11,FII_estimate,0.0,33.61996187668658,-33.61996187668658
2015-02-12,FII_estimate,0.0,8.01035900523605,-8.01035900523605
2015-02-13,FII_estimate,26.5323224413121,0.0,26.5323224413121
2015-02-16,FII_estimate,63.861765640228725,0.0,63.861765640228725
2015-02-18,FII_estimate,70.23421586066104,0.0,70.23421586066104
2015-02-19,FII_estimate,65.7246416771621,0.0,65.7246416771621
2015-02-20,FII_estimate,31.520275373421516,0.0,31.520275373421516
2015-02-23,FII_estimate,0.0,10.224654157245928,-10.224654157245928
2015-02-24,FII_estimate,0.0,12.217526604654017,-12.217526604654017
2015-02-25,FII_estimate,0.0,24.911541534135875,-24.911541534135875
2015-02-26,FII_estimate,0.0,44.736464388758655,-44.736464388758655
2015-02-27,FII_estimate,9.612581541142982,0.0,9.612581541142982
2015-03-02,FII_estimate,53.4180689876993,0.0,53.4180689876993
2015-03-03,FII_estimate,57.677111615748856,0.0,57.677111615748856
2015-03-04,FII_estimate,42.55811770660812,0.0,42.55811770660812
2015-03-05,FII_estimate,51.288131025759924,0.0,51.288131025759924
2015-03-09,FII_estimate,0.0,30.600146181141703,-30.600146181141703
2015-03-10,FII_estimate,0.0,71.36024122266149,-71.36024122266149
2015-03-11,FII_estimate,0.0,79.54124078389623,-79.54124078389623
2015-03-12,FII_estimate,0.0,47.78750032258049,-47.78750032258049
2015-03-13,FII_estimate,0.0,68.93427949396758,-68.93427949396758
2015-03-16,FII_estimate,0.0,38.08419549343877,-38.08419549343877
2015-03-17,FII_estimate,1.0823083074997868,0.0,1.0823083074997868
2015-03-18,FII_estimate,0.0,1.3211090116929043,-1.3211090116929043
2015-03-19,FII_estimate,0.0,31.164654400898325,-31.164654400898325
2015-03-20,FII_estimate,0.0,16.85937759548172,-16.85937759548172
2015-03-23,FII_estimate,0.0,8.21828258170142,-8.21828258170142
2015-03-24,FII_estimate,0.0,32.62782339383052,-32.62782339383052
2015-03-25,FII_estimate,0.0,30.53695038190695,-30.53695038190695
2015-03-26,FII_estimate,0.0,64.68886694172947,-64.68886694172947
2015-03-27,FII_estimate,0.0,59.327751570215185,-59.327751570215185
2015-03-30,FII_estimate,0.0,14.762661066110349,-14.762661066110349
2015-03-31,FII_estimate,0.0,15.99777212359798,-15.99777212359798
2015-04-01,FII_estimate,13.41373059972984,0.0,13.41373059972984
2015-04-06,FII_estimate,81.6997494081323,0.0,81.6997494081323
2015-04-07,FII_estimate,87.84732404376994,0.0,87.84732404376994
2015-04-08,FII_estimate,55.15054587162895,0.0,55.15054587162895
2015-04-09,FII_estimate,72.0641318752049,0.0,72.0641318752049
2015-04-10,FII_estimate,44.725309642061355,0.0,44.725309642061355
2015-04-13,FII_estimate,36.56433248029613,0.0,36.56433248029613
2015-04-16,FII_estimate,5.708509830957178,0.0,5.708509830957178
2015-04-17,FII_estimate,0.0,24.879089189167246,-24.879089189167246
2015-04-20,FII_estimate,0.0,81.75964421342728,-81.75964421342728
2015-04-21,FII_estimate,0.0,106.38379777740701,-106.38379777740701
2015-04-22,FII_estimate,0.0,102.69613549222034,-102.69613549222034
2015-04-23,FII_estimate,0.0,80.28906523322165,-80.28906523322165
2015-04-24,FII_estimate,0.0,85.93543273062609,-85.93543273062609
2015-04-27,FII_estimate,0.0,73.59537804949578,-73.59537804949578
2015-04-28,FII_estimate,0.0,21.742236365180453,-21.742236365180453
2015-04-29,FII_estimate,0.0,47.74525556503094,-47.74525556503094
2015-04-30,FII_estimate,0.0,60.016197014821515,-60.016197014821515
2015-05-04,FII_estimate,3.2374617965195283,0.0,3.2374617965195283
2015-05-05,FII_estimate,28.256167664327716,0.0,28.256167664327716
2015-05-06,FII_estimate,0.0,48.12955827890984,-48.12955827890984
2015-05-07,FII_estimate,0.0,53.551632467574755,-53.551632467574755
2015-05-08,FII_estimate,0.0,6.241707087455512,-6.241707087455512
2015-05-11,FII_estimate,0.0,3.188607197391542,-3.188607197391542
2015-05-12,FII_estimate,0.0,52.96884440189774,-52.96884440189774
2015-05-13,FII_estimate,21.56148840850493,0.0,21.56148840850493
2015-05-14,FII_estimate,36.22494729465743,0.0,36.22494729465743
2015-05-15,FII_estimate,28.75046474122779,0.0,28.75046474122779
2015-05-18,FII_estimate,16.743379012632136,0.0,16.743379012632136
2015-05-19,FII_estimate,62.76483388220735,0.0,62.76483388220735
2015-05-20,FII_estimate,51.93880949988274,0.0,51.93880949988274
2015-05-21,FII_estimate,54.04429164602021,0.0,54.04429164602021
2015-05-22,FII_estimate,43.83381742670635,0.0,43.83381742670635
2015-05-25,FII_estimate,0.0,1.4380669553598522,-1.4380669553598522
2015-05-26,FII_estimate,0.0,3.630490521638319,-3.630490521638319
2015-05-27,FII_estimate,0.0,24.032325035642778,-24.032325035642778
2015-05-28,FII_estimate,0.0,28.155484795071118,-28.155484795071118
2015-05-29,FII_estimate,0.0,8.822369134089172,-8.822369134089172
2015-06-01,FII_estimate,11.237235773869491,0.0,11.237235773869491
2015-06-02,FII_estimate,0.0,24.7235101102241,-24.7235101102241
2015-06-03,FII_estimate,0.0,42.64105479370349,-42.64105479370349
2015-06-04,FII_estimate,0.0,47.82220570233707,-47.82220570233707
2015-06-05,FII_estimate,0.0,79.17079977678064,-79.17079977678064
2015-06-08,FII_estimate,0.0,94.15993899456342,-94.15993899456342
2015-06-09,FII_estimate,0.0,58.19354879458226,-58.19354879458226
2015-06-10,FII_estimate,0.0,8.293736064763788,-8.293736064763788
2015-06-11,FII_estimate,0.0,36.39717169717447,-36.39717169717447
2015-06-12,FII_estimate,0.0,32.10753295599098,-32.10753295599098
2015-06-15,FII_estimate,0.0,12.140139054672137,-12.140139054672137
2015-06-16,FII_estimate,5.58336932203775,0.0,5.58336932203775
2015-06-17,FII_estimate,0.0,9.920931125666039,-9.920931125666039
2015-06-18,FII_estimate,48.82924403199852,0.0,48.82924403199852
2015-06-19,FII_estimate,65.46968879870664,0.0,65.46968879870664
2015-06-22,FII_estimate,92.72136949152767,0.0,92.72136949152767
2015-06-23,FII_estimate,90.33740838535,0.0,90.33740838535
2015-06-24,FII_estimate,74.96563952422298,0.0,74.96563952422298
2015-06-25,FII_estimate,61.13322800346034,0.0,61.13322800346034
2015-06-26,FII_estimate,39.99858836324167,0.0,39.99858836324167
2015-06-29,FII_estimate,0.0,7.4736038463495245,-7.4736038463495245
2015-06-30,FII_estimate,0.0,6.417083053801602,-6.417083053801602
2015-07-01,FII_estimate,22.296247781136834,0.0,22.296247781136834
2015-07-02,FII_estimate,11.135475853059093,0.0,11.135475853059093
2015-07-03,FII_estimate,27.040060201503866,0.0,27.040060201503866
2015-07-06,FII_estimate,49.190920124859396,0.0,49.190920124859396
2015-07-07,FII_estimate,39.510032182093724,0.0,39.510032182093724
2015-07-08,FII_estimate,0.0,19.93462076433004,-19.93462076433004
2015-07-09,FII_estimate,0.0,27.20133039362736,-27.20133039362736
2015-07-10,FII_estimate,0.0,29.083890399146252,-29.083890399146252
2015-07-13,FII_estimate,0.0,13.431602867705596,-13.431602867705596
2015-07-14,FII_estimate,0.0,15.252301404796365,-15.252301404796365
2015-07-15,FII_estimate,41.36340251001393,0.0,41.36340251001393
2015-07-16,FII_estimate,66.91654501268087,0.0,66.91654501268087
2015-07-17,FII_estimate,57.19636833788157,0.0,57.19636833788157
2015-07-20,FII_estimate,31.782234052186073,0.0,31.782234052186073
2015-07-21,FII_estimate,16.22823623274041,0.0,16.22823623274041
2015-07-22,FII_estimate,21.805593925041027,0.0,21.805593925041027
2015-07-23,FII_estimate,0.0,6.20162063103555,-6.20162063103555
2015-07-24,FII_estimate,0.0,26.06203741708499,-26.06203741708499
2015-07-27,FII_estimate,0.0,66.17170633681144,-66.17170633681144
2015-07-28,FII_estimate,0.0,54.31457329241882,-54.31457329241882
2015-07-29,FII_estimate,0.0,64.35820149900738,-64.35820149900738
2015-07-30,FII_estimate,0.0,42.48595504188389,-42.48595504188389
2015-07-31,FII_estimate,0.0,1.0114317422500279,-1.0114317422500279
2015-08-03,FII_estimate,45.15935453397093,0.0,45.15935453397093
2015-08-04,FII_estimate,44.35311878184747,0.0,44.35311878184747
2015-08-05,FII_estimate,46.08315432023504,0.0,46.08315432023504
2015-08-06,FII_estimate,42.36760475308124,0.0,42.36760475308124
2015-08-07,FII_estimate,13.492645231262278,0.0,13.492645231262278
2015-08-10,FII_estimate,0.0,0.157646911509525,-0.157646911509525
2015-08-11,FII_estimate,0.0,8.270286462403444,-8.270286462403444
2015-08-12,FII_estimate,0.0,59.341615868420874,-59.341615868420874
2015-08-13,FII_estimate,0.0,71.92135269161246,-71.92135269161246
2015-08-14,FII_estimate,0.0,34.05010592730149,-34.05010592730149
2015-08-17,FII_estimate,0.0,32.37544752713959,-32.37544752713959
2015-08-18,FII_estimate,0.0,23.355672006709824,-23.355672006709824
2015-08-19,FII_estimate,17.68168069537259,0.0,17.68168069537259
2015-08-20,FII_estimate,0.6751800178124399,0.0,0.6751800178124399
2015-08-21,FII_estimate,0.0,54.6605511174307,-54.6605511174307
2015-08-24,FII_estimate,0.0,174.1610462279588,-174.1610462279588
2015-08-25,FII_estimate,0.0,160.16083448698157,-160.16083448698157
2015-08-26,FII_estimate,0.0,181.57641739764568,-181.57641739764568
2015-08-27,FII_estimate,0.0,115.00065007401035,-115.00065007401035
2015-08-28,FII_estimate,0.0,78.0044204789529,-78.0044204789529
2015-08-31,FII_estimate,39.93575759437667,0.0,39.93575759437667
2015-09-01,FII_estimate,0.0,16.258018670787642,-16.258018670787642
2015-09-02,FII_estimate,0.0,20.338908468794777,-20.338908468794777
2015-09-03,FII_estimate,0.0,33.650153030241945,-33.650153030241945
2015-09-04,FII_estimate,0.0,88.94141873079471,-88.94141873079471
2015-09-07,FII_estimate,0.0,112.92477305662457,-112.92477305662457
2015-09-08,FII_estimate,0.0,30.88898727355388,-30.88898727355388
2015-09-09,FII_estimate,27.748971103290717,0.0,27.748971103290717
2015-09-10,FII_estimate,0.0,13.366846400073413,-13.366846400073413
2015-09-11,FII_estimate,33.056642283562134,0.0,33.056642283562134
2015-09-14,FII_estimate,88.61307983475601,0.0,88.61307983475601
2015-09-15,FII_estimate,44.050750315263215,0.0,44.050750315263215
2015-09-16,FII_estimate,20.359555418606277,0.0,20.359555418606277
2015-09-18,FII_estimate,56.62579911526704,0.0,56.62579911526704
2015-09-21,FII_estimate,54.8879522267051,0.0,54.8879522267051
2015-09-22,FII_estimate,0.0,7.233318232925461,-7.233318232925461
2015-09-23,FII_estimate,11.57516641353921,0.0,11.57516641353921
2015-09-24,FII_estimate,0.0,3.194081826385662,-3.194081826385662
2015-09-28,FII_estimate,0.0,47.30136129310732,-47.30136129310732
2015-09-29,FII_estimate,0.0,39.300280129548966,-39.300280129548966
2015-09-30,FII_estimate,32.29964907671671,0.0,32.29964907671671
2015-10-01,FII_estimate,32.14160620364751,0.0,32.14160620364751
2015-10-05,FII_estimate,75.70452555457322,0.0,75.70452555457322
2015-10-06,FII_estimate,106.08069732486274,0.0,106.08069732486274
2015-10-07,FII_estimate,100.40850380955395,0.0,100.40850380955395
2015-10-08,FII_estimate,60.35633864914896,0.0,60.35633864914896
2015-10-09,FII_estimate,67.8765020412803,0.0,67.8765020412803
2015-10-12,FII_estimate,15.095178439175777,0.0,15.095178439175777
2015-10-13,FII_estimate,0.16140603892948563,0.0,0.16140603892948563
2015-10-14,FII_estimate,0.0,15.44303575183466,-15.44303575183466
2015-10-15,FII_estimate,13.838141381514552,0.0,13.838141381514552
2015-10-16,FII_estimate,15.196217485386395,0.0,15.196217485386395
2015-10-19,FII_estimate,33.35518556925481,0.0,33.35518556925481
2015-10-20,FII_estimate,29.236517036448294,0.0,29.236517036448294
2015-10-21,FII_estimate,36.6965597498689,0.0,36.6965597498689
2015-10-23,FII_estimate,25.150981422766883,0.0,25.150981422766883
2015-10-26,FII_estimate,3.9299690532362135,0.0,3.9299690532362135
2015-10-27,FII_estimate,0.0,13.342858279291784,-13.342858279291784
2015-10-28,FII_estimate,0.0,23.693807740229516,-23.693807740229516
2015-10-29,FII_estimate,0.0,33.31439543484278,-33.31439543484278
2015-10-30,FII_estimate,0.0,62.053875064334534,-62.053875064334534
2015-11-02,FII_estimate,0.0,59.452345502970594,-59.452345502970594
2015-11-03,FII_estimate,0.0,51.9781207533195,-51.9781207533195
2015-11-04,FII_estimate,0.0,39.365481416786935,-39.365481416786935
2015-11-05,FII_estimate,0.0,48.57959814983655,-48.57959814983655
2015-11-06,FII_estimate,0.0,34.06464308364251,-34.06464308364251
2015-11-09,FII_estimate,0.0,44.764610543189214,-44.764610543189214
2015-11-10,FII_estimate,0.0,83.67914059537036,-83.67914059537036
2015-11-13,FII_estimate,0.0,77.84828050294695,-77.84828050294695
2015-11-16,FII_estimate,0.0,44.561053152510205,-44.561053152510205
2015-11-17,FII_estimate,0.0,29.8181552986035,-29.8181552986035
2015-11-18,FII_estimate,0.0,44.95188932315781,-44.95188932315781
2015-11-19,FII_estimate,21.553673294071245,0.0,21.553673294071245
2015-11-20,FII_estimate,24.024359567248393,0.0,24.024359567248393
2015-11-23,FII_estimate,11.314035933542005,0.0,11.314035933542005
2015-11-24,FII_estimate,0.0,8.303759970681963,-8.303759970681963
2015-11-26,FII_estimate,33.97100818998748,0.0,33.97100818998748
2015-11-27,FII_estimate,18.13753964580693,0.0,18.13753964580693
2015-11-30,FII_estimate,7.755386917242352,0.0,7.755386917242352
2015-12-01,FII_estimate,19.89612483502494,0.0,19.89612483502494
2015-12-02,FII_estimate,24.039208939547624,0.0,24.039208939547624
2015-12-03,FII_estimate,0.0,7.515494611240532,-7.515494611240532
2015-12-04,FII_estimate,0.0,44.420205562825515,-44.420205562825515
2015-12-07,FII_estimate,0.0,39.14652601519016,-39.14652601519016
2015-12-08,FII_estimate,0.0,68.34543985589244,-68.34543985589244
2015-12-09,FII_estimate,0.0,87.26868654637006,-87.26868654637006
2015-12-10,FII_estimate,0.0,51.13068470097866,-51.13068470097866
2015-12-11,FII_estimate,0.0,43.925231401367014,-43.925231401367014
2015-12-14,FII_estimate,0.0,37.09328728819046,-37.09328728819046
2015-12-15,FII_estimate,0.0,4.369765788872451,-4.369765788872451
2015-12-16,FII_estimate,35.25785110788486,0.0,35.25785110788486
2015-12-17,FII_estimate,48.722965189704134,0.0,48.722965189704134
2015-12-18,FII_estimate,44.65596371492967,0.0,44.65596371492967
2015-12-21,FII_estimate,61.42048434527062,0.0,61.42048434527062
2015-12-22,FII_estimate,34.42397253264876,0.0,34.42397253264876
2015-12-23,FII_estimate,39.836970075948706,0.0,39.836970075948706
2015-12-24,FII_estimate,8.721298064207556,0.0,8.721298064207556
2015-12-28,FII_estimate,49.73977686572843,0.0,49.73977686572843
2015-12-29,FII_estimate,25.90101104953161,0.0,25.90101104953161
2015-12-30,FII_estimate,28.407370510645052,0.0,28.407370510645052
2015-12-31,FII_estimate,17.250725412610343,0.0,17.250725412610343
2016-01-04,FII_estimate,0.0,17.928536697121203,-17.928536697121203
